,X,CH1,CH2,I
28494,3.7388e-05,0.029,0.1,0.6920000000000003
28495,3.7390000000000006e-05,0.019,0.1,0.7160000000000003
28496,3.739200000000001e-05,0.007,-0.1,0.6960000000000004
28497,3.7394e-05,0.003,-0.1,0.6400000000000003
28498,3.7396000000000006e-05,0.001,-0.1,0.5640000000000003
28499,3.739800000000001e-05,0.001,-0.1,0.4760000000000003
28500,3.74e-05,0.005,-0.1,0.38800000000000034
28501,3.7402000000000005e-05,0.011,-0.1,0.31200000000000033
28502,3.740400000000001e-05,0.019,0.1,0.26400000000000035
28503,3.7406e-05,0.033,0.1,0.25600000000000034
28504,3.7408000000000005e-05,0.037,0.1,0.27200000000000035
28505,3.741000000000001e-05,0.043,0.1,0.32000000000000034
28506,3.7412e-05,0.045,0.1,0.3960000000000003
28507,3.7414000000000005e-05,0.045,0.1,0.4800000000000003
28508,3.741600000000001e-05,0.039,-0.1,0.5560000000000003
28509,3.7418e-05,0.035,0.3,0.6240000000000003
28510,3.7420000000000004e-05,0.027,0.1,0.6680000000000003
28511,3.742200000000001e-05,0.017,0.1,0.6800000000000003
28512,3.7424e-05,0.009,0.1,0.6600000000000004
28513,3.7426000000000004e-05,0.007,-0.1,0.6080000000000003
28514,3.742800000000001e-05,0.005,-0.1,0.5440000000000003
28515,3.743e-05,0.007,0.1,0.4720000000000003
28516,3.7432000000000003e-05,0.011,-0.1,0.40400000000000036
28517,3.743400000000001e-05,0.017,0.1,0.3480000000000003
28518,3.7436e-05,0.027,0.1,0.32400000000000034
28519,3.7438e-05,0.035,0.1,0.32400000000000034
28520,3.744000000000001e-05,0.037,0.1,0.34400000000000036
28521,3.7442e-05,0.043,0.1,0.3960000000000003
28522,3.7444e-05,0.043,0.1,0.4640000000000003
28523,3.744600000000001e-05,0.043,0.1,0.5360000000000003
28524,3.744800000000001e-05,0.037,0.1,0.6000000000000003
28525,3.745e-05,0.035,0.1,0.6560000000000004
28526,3.745200000000001e-05,0.027,0.1,0.6880000000000003
28527,3.745400000000001e-05,0.021,0.1,0.6960000000000003
28528,3.7456e-05,0.011,-0.1,0.6640000000000003
28529,3.7458000000000006e-05,0.009,0.1,0.6120000000000003
28530,3.746000000000001e-05,0.011,0.1,0.5600000000000003
28531,3.7462e-05,0.013,0.1,0.5000000000000002
28532,3.7464000000000006e-05,0.013,-0.1,0.4400000000000003
28533,3.746600000000001e-05,0.021,0.1,0.39600000000000035
28534,3.7468e-05,0.029,0.1,0.3800000000000003
28535,3.7470000000000005e-05,0.037,0.1,0.38400000000000034
28536,3.747200000000001e-05,0.037,0.1,0.40400000000000025
28537,3.7474e-05,0.041,0.1,0.4440000000000003
28538,3.7476000000000005e-05,0.043,0.1,0.5080000000000003
28539,3.747800000000001e-05,0.039,0.1,0.5680000000000003
28540,3.748e-05,0.035,0.1,0.6160000000000003
28541,3.7482000000000005e-05,0.031,0.1,0.6520000000000004
28542,3.748400000000001e-05,0.027,0.1,0.6800000000000004
28543,3.7486e-05,0.019,0.1,0.6760000000000004
28544,3.7488000000000004e-05,0.017,-0.1,0.6520000000000004
28545,3.749000000000001e-05,0.015,0.1,0.6080000000000003
28546,3.7492e-05,0.015,0.1,0.5640000000000003
28547,3.7494000000000004e-05,0.019,0.1,0.5200000000000002
28548,3.749600000000001e-05,0.017,-0.1,0.4680000000000004
28549,3.7498e-05,0.025,0.1,0.4400000000000004
28550,3.7500000000000003e-05,0.031,0.1,0.4320000000000004
28551,3.750200000000001e-05,0.037,0.1,0.4440000000000003
28552,3.7504e-05,0.037,0.1,0.4640000000000003
28553,3.7506e-05,0.041,0.1,0.5080000000000002
28554,3.750800000000001e-05,0.043,0.1,0.5600000000000003
28555,3.751e-05,0.041,0.1,0.6120000000000003
28556,3.7512e-05,0.035,0.1,0.6520000000000004
28557,3.751400000000001e-05,0.033,0.1,0.6800000000000004
28558,3.751600000000001e-05,0.027,0.1,0.7000000000000003
28559,3.7518e-05,0.025,0.1,0.7000000000000003
28560,3.752000000000001e-05,0.019,-0.1,0.6760000000000003
28561,3.752200000000001e-05,0.017,0.1,0.6360000000000003
28562,3.7524e-05,0.019,0.1,0.6000000000000003
28563,3.7526000000000006e-05,0.021,0.1,0.5600000000000003
28564,3.752800000000001e-05,0.025,-0.1,0.5240000000000004
28565,3.753e-05,0.029,0.1,0.5000000000000002
28566,3.7532000000000006e-05,0.033,0.1,0.49600000000000033
28567,3.753400000000001e-05,0.039,0.3,0.5080000000000003
28568,3.7536e-05,0.039,-0.1,0.5320000000000004
28569,3.7538000000000005e-05,0.039,0.1,0.5600000000000003
28570,3.754000000000001e-05,0.041,0.1,0.6040000000000003
28571,3.7542e-05,0.039,0.1,0.6480000000000004
28572,3.7544000000000005e-05,0.035,0.1,0.6800000000000004
28573,3.754600000000001e-05,0.031,0.1,0.7000000000000003
28574,3.7548e-05,0.029,-0.1,0.7080000000000004
28575,3.7550000000000005e-05,0.027,0.3,0.7040000000000004
28576,3.755200000000001e-05,0.025,-0.1,0.6880000000000004
28577,3.7554e-05,0.021,0.1,0.6520000000000004
28578,3.7556000000000004e-05,0.021,0.1,0.6160000000000003
28579,3.755800000000001e-05,0.029,-0.1,0.5960000000000003
28580,3.756e-05,0.027,-0.1,0.5680000000000003
28581,3.7562000000000004e-05,0.033,0.1,0.5560000000000004
28582,3.756400000000001e-05,0.035,0.1,0.5560000000000004
28583,3.7566e-05,0.039,0.1,0.5720000000000003
28584,3.7568000000000004e-05,0.039,-0.1,0.5920000000000003
28585,3.757000000000001e-05,0.041,0.1,0.6200000000000003
28586,3.7572e-05,0.041,0.1,0.6520000000000004
28587,3.7574e-05,0.041,0.1,0.6920000000000004
28588,3.757600000000001e-05,0.033,0.1,0.7160000000000004
28589,3.7578e-05,0.031,0.1,0.7200000000000003
28590,3.758e-05,0.031,0.1,0.7280000000000003
28591,3.758200000000001e-05,0.029,0.1,0.7200000000000003
28592,3.758400000000001e-05,0.025,0.1,0.7000000000000004
28593,3.7586e-05,0.027,-0.1,0.6760000000000004
28594,3.758800000000001e-05,0.027,0.1,0.6520000000000004
28595,3.759000000000001e-05,0.029,0.1,0.6280000000000003
28596,3.7592e-05,0.031,-0.1,0.6080000000000003
28597,3.7594000000000006e-05,0.033,0.1,0.5920000000000003
28598,3.759600000000001e-05,0.037,0.1,0.6000000000000003
28599,3.7598e-05,0.041,0.3,0.6200000000000003
28600,3.7600000000000006e-05,0.039,0.1,0.6360000000000003
28601,3.760200000000001e-05,0.041,0.1,0.6600000000000004
28602,3.7604e-05,0.041,0.1,0.6920000000000004
28603,3.7606000000000006e-05,0.039,0.1,0.7160000000000003
28604,3.760800000000001e-05,0.035,0.1,0.7320000000000003
28605,3.761e-05,0.033,0.1,0.7400000000000003
28606,3.7612000000000005e-05,0.031,0.1,0.7400000000000003
28607,3.761400000000001e-05,0.031,0.1,0.7360000000000004
28608,3.7616e-05,0.029,-0.1,0.7200000000000004
28609,3.7618000000000005e-05,0.031,0.1,0.7000000000000004
28610,3.762000000000001e-05,0.031,0.1,0.6840000000000004
28611,3.7622e-05,0.033,0.1,0.6680000000000004
28612,3.7624000000000004e-05,0.031,-0.1,0.6480000000000004
28613,3.762600000000001e-05,0.035,0.1,0.6400000000000003
28614,3.7628e-05,0.037,0.1,0.6440000000000003
28615,3.7630000000000004e-05,0.043,0.1,0.6640000000000004
28616,3.763200000000001e-05,0.039,0.1,0.6800000000000004
28617,3.7634e-05,0.041,0.1,0.7000000000000003
28618,3.7636000000000004e-05,0.043,0.1,0.7280000000000003
28619,3.763800000000001e-05,0.041,0.1,0.7480000000000004
28620,3.764e-05,0.037,-0.1,0.7600000000000003
28621,3.7642e-05,0.035,0.1,0.7640000000000003
28622,3.764400000000001e-05,0.033,0.1,0.7680000000000003
28623,3.7646e-05,0.033,0.1,0.7640000000000003
28624,3.7648e-05,0.029,0.1,0.7480000000000003
28625,3.765000000000001e-05,0.033,0.1,0.7280000000000003
28626,3.765200000000001e-05,0.033,0.1,0.7160000000000003
28627,3.7654e-05,0.033,0.1,0.7000000000000004
28628,3.765600000000001e-05,0.035,-0.1,0.6840000000000004
28629,3.765800000000001e-05,0.037,0.1,0.6760000000000004
28630,3.766e-05,0.039,0.1,0.6800000000000004
28631,3.7662000000000006e-05,0.041,0.1,0.6920000000000004
28632,3.766400000000001e-05,0.041,0.1,0.7080000000000004
28633,3.7666e-05,0.041,0.1,0.7240000000000003
28634,3.7668000000000006e-05,0.041,0.1,0.7480000000000003
28635,3.767000000000001e-05,0.043,0.1,0.7680000000000003
28636,3.7672e-05,0.037,-0.1,0.7760000000000004
28637,3.7674000000000006e-05,0.037,0.1,0.7840000000000004
28638,3.767600000000001e-05,0.035,0.1,0.7840000000000004
28639,3.7678e-05,0.035,0.3,0.7800000000000002
28640,3.7680000000000005e-05,0.033,0.1,0.7680000000000003
28641,3.768200000000001e-05,0.035,0.1,0.7560000000000003
28642,3.7684e-05,0.035,-0.1,0.7440000000000003
28643,3.7686000000000005e-05,0.039,0.1,0.7400000000000004
28644,3.768800000000001e-05,0.039,0.1,0.7360000000000003
28645,3.769e-05,0.039,0.1,0.7280000000000004
28646,3.7692000000000004e-05,0.041,0.1,0.7360000000000003
28647,3.769400000000001e-05,0.043,0.1,0.7480000000000003
28648,3.7696e-05,0.041,-0.1,0.7600000000000003
28649,3.7698000000000004e-05,0.043,0.1,0.7760000000000004
28650,3.770000000000001e-05,0.043,0.1,0.7960000000000004
28651,3.7702e-05,0.041,0.1,0.8080000000000004
28652,3.7704000000000004e-05,0.037,0.1,0.8120000000000003
28653,3.770600000000001e-05,0.037,0.1,0.8080000000000002
28654,3.7708e-05,0.035,0.1,0.8000000000000004
28655,3.771e-05,0.039,0.3,0.8000000000000004
28656,3.771200000000001e-05,0.035,0.1,0.7880000000000003
28657,3.7714e-05,0.037,0.1,0.7760000000000004
28658,3.7716e-05,0.039,0.1,0.7720000000000002
28659,3.771800000000001e-05,0.039,0.1,0.7640000000000003
28660,3.772000000000001e-05,0.039,0.1,0.7560000000000002
28661,3.7722e-05,0.041,0.1,0.7560000000000003
28662,3.772400000000001e-05,0.043,0.1,0.7680000000000003
28663,3.772600000000001e-05,0.043,0.1,0.7800000000000002
28664,3.7728e-05,0.043,0.1,0.7960000000000003
28665,3.7730000000000006e-05,0.045,0.1,0.8080000000000002
28666,3.773200000000001e-05,0.043,0.1,0.8240000000000002
28667,3.7734e-05,0.041,0.3,0.8320000000000002
28668,3.7736000000000006e-05,0.039,0.1,0.8320000000000002
28669,3.773800000000001e-05,0.039,0.1,0.8320000000000002
28670,3.774e-05,0.039,0.1,0.8320000000000004
28671,3.7742000000000006e-05,0.039,0.1,0.8280000000000003
28672,3.774400000000001e-05,0.039,0.1,0.8200000000000003
28673,3.7746e-05,0.039,0.1,0.8120000000000003
28674,3.7748000000000005e-05,0.041,0.1,0.8080000000000004
28675,3.775000000000001e-05,0.041,0.1,0.8000000000000004
28676,3.7752e-05,0.041,0.1,0.7960000000000004
28677,3.7754000000000005e-05,0.043,0.1,0.8000000000000004
28678,3.775600000000001e-05,0.045,0.1,0.8120000000000003
28679,3.7758e-05,0.045,0.3,0.8240000000000004
28680,3.7760000000000004e-05,0.043,0.1,0.8320000000000002
28681,3.776200000000001e-05,0.047,0.1,0.8480000000000002
28682,3.7764e-05,0.045,0.1,0.8600000000000003
28683,3.7766000000000004e-05,0.043,0.1,0.8680000000000003
28684,3.776800000000001e-05,0.041,0.1,0.8680000000000001
28685,3.777e-05,0.041,0.1,0.8680000000000003
28686,3.7772000000000004e-05,0.041,0.1,0.8680000000000003
28687,3.777400000000001e-05,0.043,0.3,0.8680000000000003
28688,3.7776e-05,0.041,-0.1,0.8600000000000003
28689,3.7778e-05,0.043,0.1,0.8560000000000002
28690,3.778000000000001e-05,0.043,0.1,0.8560000000000002
28691,3.7782e-05,0.045,0.1,0.8520000000000003
28692,3.7784e-05,0.041,0.1,0.8440000000000003
28693,3.778600000000001e-05,0.045,0.1,0.8480000000000002
28694,3.778800000000001e-05,0.045,0.1,0.8560000000000002
28695,3.779e-05,0.047,0.3,0.8680000000000001
28696,3.779200000000001e-05,0.045,0.1,0.8760000000000003
28697,3.779400000000001e-05,0.045,0.1,0.8800000000000002
28698,3.7796e-05,0.047,0.1,0.8920000000000003
28699,3.7798000000000006e-05,0.045,0.1,0.8960000000000002
28700,3.780000000000001e-05,0.041,-0.1,0.8920000000000001
28701,3.7802e-05,0.043,0.1,0.8880000000000002
28702,3.7804000000000006e-05,0.043,0.1,0.8920000000000003
28703,3.780600000000001e-05,0.045,0.3,0.8920000000000001
28704,3.7808e-05,0.041,0.1,0.8840000000000001
28705,3.7810000000000006e-05,0.045,0.1,0.8800000000000002
28706,3.781200000000001e-05,0.045,0.1,0.8800000000000002
28707,3.7814e-05,0.045,0.1,0.8800000000000002
28708,3.7816000000000005e-05,0.045,0.1,0.8760000000000003
28709,3.781800000000001e-05,0.047,0.1,0.8800000000000002
28710,3.782e-05,0.047,0.1,0.8920000000000001
28711,3.7822000000000005e-05,0.051,0.3,0.9080000000000001
28712,3.782400000000001e-05,0.049,0.1,0.9200000000000003
28713,3.7826e-05,0.049,0.1,0.9280000000000003
28714,3.7828000000000004e-05,0.047,0.1,0.9400000000000002
28715,3.783000000000001e-05,0.047,0.1,0.9440000000000002
28716,3.7832e-05,0.045,-0.1,0.9440000000000003
28717,3.7834000000000004e-05,0.045,0.1,0.9440000000000003
28718,3.783600000000001e-05,0.047,0.1,0.9480000000000002
28719,3.7838e-05,0.047,0.3,0.9480000000000004
28720,3.7840000000000004e-05,0.045,0.1,0.9440000000000003
28721,3.784200000000001e-05,0.047,0.1,0.9360000000000003
28722,3.7844e-05,0.047,0.1,0.9320000000000004
28723,3.7846e-05,0.049,0.1,0.9320000000000004
28724,3.784800000000001e-05,0.045,0.1,0.9280000000000003
28725,3.785e-05,0.047,0.1,0.9280000000000005
28726,3.7852e-05,0.049,0.1,0.9360000000000003
28727,3.785400000000001e-05,0.049,0.1,0.9440000000000003
28728,3.785600000000001e-05,0.047,0.1,0.9440000000000003
28729,3.7858e-05,0.049,0.1,0.9480000000000004
28730,3.786000000000001e-05,0.047,0.1,0.9520000000000003
28731,3.786200000000001e-05,0.049,0.1,0.9560000000000002
28732,3.7864e-05,0.047,0.1,0.9560000000000002
28733,3.7866000000000006e-05,0.045,0.1,0.9480000000000002
28734,3.786800000000001e-05,0.045,0.1,0.9480000000000004
28735,3.787e-05,0.049,0.3,0.9520000000000003
28736,3.7872000000000006e-05,0.045,0.1,0.9440000000000003
28737,3.787400000000001e-05,0.049,0.1,0.9440000000000003
28738,3.7876e-05,0.049,0.1,0.9480000000000004
28739,3.7878000000000006e-05,0.049,0.1,0.9480000000000004
28740,3.788000000000001e-05,0.047,0.1,0.9480000000000004
28741,3.7882e-05,0.049,0.1,0.9480000000000004
28742,3.7884000000000005e-05,0.049,0.3,0.9520000000000003
28743,3.788600000000001e-05,0.051,0.1,0.9640000000000002
28744,3.7888e-05,0.049,0.1,0.9720000000000002
28745,3.7890000000000005e-05,0.051,0.1,0.9760000000000002
28746,3.789200000000001e-05,0.049,0.1,0.9840000000000003
28747,3.7894e-05,0.051,0.1,0.9880000000000002
28748,3.7896000000000004e-05,0.047,-0.1,0.9840000000000002
28749,3.789800000000001e-05,0.047,0.1,0.9800000000000004
28750,3.79e-05,0.047,0.1,0.9800000000000002
28751,3.7902000000000004e-05,0.051,0.1,0.9840000000000003
28752,3.790400000000001e-05,0.047,0.1,0.9800000000000002
28753,3.7906e-05,0.051,0.1,0.9800000000000002
28754,3.7908000000000004e-05,0.049,0.3,0.9800000000000002
28755,3.791000000000001e-05,0.049,0.3,0.9760000000000003
28756,3.7912e-05,0.051,0.1,0.9800000000000002
28757,3.7914e-05,0.051,0.1,0.9800000000000002
28758,3.791600000000001e-05,0.053,0.1,0.9920000000000003
28759,3.7918e-05,0.053,0.3,1.004
28760,3.792e-05,0.051,0.1,1.012
28761,3.792200000000001e-05,0.051,0.1,1.0120000000000002
28762,3.792400000000001e-05,0.053,0.1,1.0240000000000002
28763,3.7926e-05,0.053,0.1,1.0280000000000002
28764,3.792800000000001e-05,0.049,0.1,1.0280000000000002
28765,3.793000000000001e-05,0.051,0.1,1.0320000000000003
28766,3.7932e-05,0.051,0.1,1.0320000000000003
28767,3.7934000000000006e-05,0.051,0.3,1.0320000000000003
28768,3.793600000000001e-05,0.049,0.1,1.0240000000000002
28769,3.7938e-05,0.053,0.1,1.0240000000000002
28770,3.7940000000000006e-05,0.053,0.1,1.0280000000000002
28771,3.794200000000001e-05,0.053,0.1,1.0320000000000003
28772,3.7944e-05,0.051,0.1,1.0280000000000002
28773,3.7946000000000006e-05,0.053,0.1,1.028
28774,3.794800000000001e-05,0.055,0.1,1.0400000000000003
28775,3.795e-05,0.055,0.3,1.0480000000000003
28776,3.7952000000000005e-05,0.053,-0.1,1.052
28777,3.795400000000001e-05,0.053,0.1,1.0560000000000003
28778,3.7956e-05,0.051,0.1,1.06
28779,3.7958000000000005e-05,0.053,0.1,1.0600000000000003
28780,3.796000000000001e-05,0.051,0.1,1.0560000000000003
28781,3.7962e-05,0.051,0.1,1.052
28782,3.7964000000000004e-05,0.053,0.1,1.0560000000000003
28783,3.796600000000001e-05,0.053,0.3,1.0560000000000003
28784,3.7968e-05,0.051,0.1,1.048
28785,3.7970000000000004e-05,0.053,0.1,1.044
28786,3.797200000000001e-05,0.055,0.1,1.0480000000000003
28787,3.7974e-05,0.055,0.1,1.052
28788,3.7976000000000004e-05,0.053,0.1,1.0560000000000003
28789,3.797800000000001e-05,0.055,0.3,1.06
28790,3.798e-05,0.055,0.1,1.068
28791,3.7982e-05,0.057,0.3,1.0800000000000003
28792,3.798400000000001e-05,0.055,0.1,1.084
28793,3.7986e-05,0.055,0.1,1.0880000000000003
28794,3.7988e-05,0.055,0.3,1.0960000000000003
28795,3.799000000000001e-05,0.055,0.1,1.1
28796,3.799200000000001e-05,0.055,0.1,1.1
28797,3.7994e-05,0.053,0.1,1.0960000000000003
28798,3.799600000000001e-05,0.053,0.1,1.096
28799,3.799800000000001e-05,0.055,0.3,1.0960000000000003
28800,3.8e-05,0.053,0.1,1.092
28801,3.8002000000000006e-05,0.055,0.1,1.088
28802,3.800400000000001e-05,0.057,0.3,1.092
28803,3.8006e-05,0.057,0.1,1.0960000000000003
28804,3.8008000000000006e-05,0.055,0.1,1.0960000000000003
28805,3.801000000000001e-05,0.055,0.1,1.0960000000000003
28806,3.8012e-05,0.055,0.3,1.0960000000000003
28807,3.8014000000000006e-05,0.055,0.3,1.1
28808,3.801600000000001e-05,0.055,0.1,1.104
28809,3.8018e-05,0.055,0.3,1.104
28810,3.8020000000000005e-05,0.055,0.1,1.108
28811,3.802200000000001e-05,0.059,0.1,1.1160000000000003
28812,3.8024e-05,0.055,0.1,1.1120000000000003
28813,3.8026000000000005e-05,0.055,0.1,1.108
28814,3.802800000000001e-05,0.055,0.1,1.108
28815,3.803e-05,0.057,0.3,1.1120000000000003
28816,3.8032000000000004e-05,0.055,0.1,1.1120000000000003
28817,3.803400000000001e-05,0.057,0.1,1.116
28818,3.8036e-05,0.057,0.1,1.1200000000000003
28819,3.8038000000000004e-05,0.057,0.1,1.1240000000000003
28820,3.804000000000001e-05,0.055,0.1,1.1240000000000003
28821,3.8042e-05,0.057,0.1,1.12
28822,3.8044000000000004e-05,0.057,0.1,1.124
28823,3.804600000000001e-05,0.061,0.3,1.1360000000000003
28824,3.8048e-05,0.057,0.1,1.1400000000000001
28825,3.805e-05,0.057,0.3,1.1400000000000001
28826,3.805200000000001e-05,0.059,0.1,1.1480000000000001
28827,3.8054e-05,0.059,0.3,1.1520000000000004
28828,3.8056e-05,0.057,0.1,1.1520000000000004
28829,3.805800000000001e-05,0.057,0.3,1.1520000000000001
28830,3.806e-05,0.057,0.3,1.1560000000000001
28831,3.8062e-05,0.059,0.3,1.1600000000000004
28832,3.806400000000001e-05,0.059,0.1,1.1640000000000001
28833,3.806600000000001e-05,0.057,0.1,1.1560000000000001
28834,3.8068e-05,0.059,0.3,1.1600000000000004
28835,3.8070000000000007e-05,0.061,0.3,1.1680000000000004
28836,3.807200000000001e-05,0.059,-0.1,1.1680000000000004
28837,3.8074e-05,0.059,0.1,1.1680000000000004
28838,3.8076000000000006e-05,0.059,0.1,1.1720000000000002
28839,3.807800000000001e-05,0.061,0.3,1.1800000000000004
28840,3.808e-05,0.057,0.1,1.1800000000000002
28841,3.8082000000000006e-05,0.059,0.1,1.1800000000000002
28842,3.808400000000001e-05,0.059,0.1,1.1800000000000004
28843,3.8086e-05,0.061,0.1,1.1880000000000002
28844,3.8088000000000005e-05,0.057,0.1,1.1840000000000004
28845,3.809000000000001e-05,0.059,0.1,1.1800000000000002
28846,3.8092e-05,0.059,0.1,1.1800000000000002
28847,3.8094000000000005e-05,0.061,0.3,1.1840000000000004
28848,3.809600000000001e-05,0.059,0.1,1.1840000000000004
28849,3.8098e-05,0.061,0.1,1.1840000000000002
28850,3.8100000000000005e-05,0.061,0.1,1.1920000000000004
28851,3.810200000000001e-05,0.061,0.1,1.1960000000000004
28852,3.8104e-05,0.059,0.1,1.1960000000000004
28853,3.8106000000000004e-05,0.061,0.1,1.1960000000000002
28854,3.810800000000001e-05,0.059,0.1,1.2000000000000004
28855,3.811e-05,0.061,0.1,1.2040000000000002
28856,3.8112000000000004e-05,0.061,0.1,1.2080000000000004
28857,3.811400000000001e-05,0.061,0.1,1.2080000000000002
28858,3.8116e-05,0.061,0.1,1.2120000000000002
28859,3.8118e-05,0.063,0.3,1.2160000000000004
28860,3.812000000000001e-05,0.059,0.1,1.2120000000000002
28861,3.8122e-05,0.061,0.1,1.2120000000000002
28862,3.8124e-05,0.059,0.3,1.2120000000000002
28863,3.812600000000001e-05,0.063,0.1,1.2160000000000004
28864,3.8128e-05,0.061,0.1,1.2200000000000004
28865,3.813e-05,0.063,0.3,1.2240000000000004
28866,3.813200000000001e-05,0.063,0.1,1.2280000000000002
28867,3.813400000000001e-05,0.061,0.3,1.2280000000000004
28868,3.8136e-05,0.061,0.1,1.2280000000000002
28869,3.8138000000000007e-05,0.063,0.1,1.2280000000000002
28870,3.814000000000001e-05,0.063,0.1,1.2360000000000002
28871,3.8142e-05,0.063,0.1,1.2400000000000004
28872,3.8144000000000006e-05,0.061,0.1,1.2440000000000002
28873,3.814600000000001e-05,0.061,0.1,1.2400000000000004
28874,3.8148e-05,0.063,0.1,1.2440000000000002
28875,3.8150000000000006e-05,0.063,0.3,1.2440000000000002
28876,3.815200000000001e-05,0.061,0.1,1.2400000000000004
28877,3.8154e-05,0.063,0.1,1.2440000000000002
28878,3.8156000000000005e-05,0.061,0.1,1.2440000000000004
28879,3.815800000000001e-05,0.065,0.3,1.2480000000000004
28880,3.816e-05,0.063,0.1,1.2480000000000002
28881,3.8162000000000005e-05,0.063,0.1,1.2480000000000002
28882,3.816400000000001e-05,0.065,0.1,1.2560000000000004
28883,3.8166e-05,0.065,0.1,1.2640000000000005
28884,3.8168000000000005e-05,0.063,0.1,1.2640000000000005
28885,3.817000000000001e-05,0.063,0.3,1.2640000000000005
28886,3.8172e-05,0.065,0.1,1.2720000000000002
28887,3.8174000000000004e-05,0.065,0.3,1.2760000000000002
28888,3.817600000000001e-05,0.063,-0.1,1.2800000000000002
28889,3.8178e-05,0.063,0.1,1.2760000000000002
28890,3.8180000000000004e-05,0.065,0.1,1.2800000000000005
28891,3.818200000000001e-05,0.065,0.1,1.2840000000000005
28892,3.8184e-05,0.061,0.1,1.2760000000000002
28893,3.8186e-05,0.065,0.1,1.2760000000000002
28894,3.818800000000001e-05,0.065,0.1,1.2800000000000005
28895,3.819e-05,0.065,0.1,1.2840000000000003
28896,3.8192e-05,0.063,0.1,1.2800000000000002
28897,3.819400000000001e-05,0.065,0.1,1.2800000000000005
28898,3.8196e-05,0.065,0.1,1.2840000000000003
28899,3.8198e-05,0.067,0.3,1.2920000000000005
28900,3.820000000000001e-05,0.065,0.1,1.2920000000000003
28901,3.820200000000001e-05,0.065,0.1,1.2920000000000003
28902,3.8204e-05,0.065,0.1,1.3000000000000003
28903,3.8206000000000007e-05,0.067,0.3,1.3040000000000005
28904,3.820800000000001e-05,0.065,0.1,1.3040000000000005
28905,3.821e-05,0.067,0.1,1.3080000000000003
28906,3.8212000000000006e-05,0.065,0.1,1.3120000000000005
28907,3.821400000000001e-05,0.067,0.3,1.3160000000000003
28908,3.8216e-05,0.065,0.1,1.3160000000000003
28909,3.8218000000000006e-05,0.065,0.1,1.3120000000000003
28910,3.822000000000001e-05,0.065,0.1,1.3120000000000005
28911,3.8222e-05,0.071,0.3,1.3240000000000003
28912,3.8224000000000005e-05,0.067,0.1,1.3280000000000005
28913,3.822600000000001e-05,0.067,0.1,1.3280000000000003
28914,3.8228e-05,0.067,0.1,1.3320000000000003
28915,3.8230000000000005e-05,0.071,0.1,1.3400000000000003
28916,3.823200000000001e-05,0.067,0.1,1.3440000000000003
28917,3.8234e-05,0.067,0.1,1.3440000000000003
28918,3.8236000000000005e-05,0.071,0.1,1.3560000000000003
28919,3.823800000000001e-05,0.067,0.3,1.3600000000000003
28920,3.824e-05,0.067,0.1,1.3640000000000003
28921,3.8242000000000004e-05,0.067,0.1,1.3560000000000003
28922,3.824400000000001e-05,0.071,0.1,1.3640000000000003
28923,3.8246e-05,0.071,0.3,1.3720000000000003
28924,3.8248000000000004e-05,0.067,0.1,1.3720000000000003
28925,3.825000000000001e-05,0.067,0.1,1.3640000000000003
28926,3.8252e-05,0.067,0.1,1.3640000000000003
28927,3.8254e-05,0.073,0.3,1.3760000000000003
28928,3.825600000000001e-05,0.067,0.1,1.3680000000000003
28929,3.8258e-05,0.071,0.1,1.3760000000000003
28930,3.826e-05,0.071,0.1,1.3840000000000001
28931,3.826200000000001e-05,0.073,0.3,1.3960000000000001
28932,3.8264e-05,0.071,0.1,1.3960000000000004
28933,3.8266e-05,0.071,0.1,1.3960000000000004
28934,3.826800000000001e-05,0.071,0.1,1.4040000000000001
28935,3.827000000000001e-05,0.073,0.3,1.416
28936,3.8272e-05,0.067,0.1,1.416
28937,3.8274000000000007e-05,0.071,0.3,1.4120000000000001
28938,3.827600000000001e-05,0.071,0.3,1.4200000000000002
28939,3.8278e-05,0.075,0.3,1.4280000000000002
28940,3.8280000000000006e-05,0.071,0.1,1.4280000000000002
28941,3.828200000000001e-05,0.071,0.1,1.4240000000000002
28942,3.8284e-05,0.073,0.3,1.4280000000000002
28943,3.8286000000000006e-05,0.073,0.3,1.4320000000000002
28944,3.828800000000001e-05,0.071,0.1,1.432
28945,3.829e-05,0.073,0.1,1.4320000000000002
28946,3.8292000000000005e-05,0.071,0.1,1.44
28947,3.829400000000001e-05,0.073,0.1,1.4440000000000002
28948,3.8296e-05,0.071,0.1,1.4440000000000002
28949,3.8298000000000005e-05,0.071,0.3,1.4360000000000002
28950,3.830000000000001e-05,0.071,0.1,1.4360000000000002
28951,3.8302e-05,0.073,0.3,1.44
28952,3.8304000000000005e-05,0.071,0.1,1.4360000000000002
28953,3.830600000000001e-05,0.073,0.1,1.436
28954,3.8308e-05,0.073,0.1,1.4400000000000002
28955,3.8310000000000004e-05,0.073,0.3,1.44
28956,3.831200000000001e-05,0.073,0.1,1.4440000000000002
28957,3.8314e-05,0.073,0.3,1.4440000000000002
28958,3.8316000000000004e-05,0.075,0.1,1.4520000000000002
28959,3.831800000000001e-05,0.073,0.3,1.456
28960,3.832e-05,0.073,0.1,1.4600000000000002
28961,3.8322000000000003e-05,0.073,0.3,1.4600000000000002
28962,3.832400000000001e-05,0.075,0.1,1.4680000000000002
28963,3.8326e-05,0.075,0.1,1.4720000000000002
28964,3.8328e-05,0.073,0.1,1.472
