,X,CH1,CH2
424,-2.9152e-05,-0.004,16.2
425,-2.915e-05,-0.002,16.4
426,-2.9148e-05,-0.004,16.4
427,-2.9146000000000002e-05,-0.004,16.4
428,-2.9144e-05,-0.004,16.4
429,-2.9142e-05,-0.002,16.4
430,-2.9140000000000002e-05,-0.004,16.4
431,-2.9138e-05,-0.004,16.4
432,-2.9136e-05,-0.006,16.4
433,-2.9134e-05,-0.004,16.4
434,-2.9132e-05,-0.006,16.6
435,-2.913e-05,-0.004,16.4
436,-2.9128e-05,-0.004,16.8
437,-2.9126000000000002e-05,-0.004,16.6
438,-2.9124e-05,-0.006,16.6
439,-2.9122e-05,-0.004,16.6
440,-2.912e-05,-0.004,16.8
441,-2.9118e-05,-0.002,16.8
442,-2.9116e-05,-0.004,16.8
443,-2.9114e-05,-0.002,16.8
444,-2.9112000000000002e-05,-0.004,16.8
445,-2.911e-05,-0.006,16.8
446,-2.9108e-05,-0.006,16.8
447,-2.9106000000000002e-05,-0.004,16.8
448,-2.9104e-05,-0.004,16.8
449,-2.9102e-05,-0.002,17.0
450,-2.91e-05,-0.006,17.0
451,-2.9098e-05,-0.006,16.8
452,-2.9096e-05,-0.004,17.0
453,-2.9094e-05,-0.004,16.8
454,-2.9092000000000002e-05,-0.004,17.0
455,-2.909e-05,-0.004,17.0
456,-2.9088e-05,-0.004,17.2
457,-2.9086e-05,-0.004,17.2
458,-2.9084e-05,-0.004,17.0
459,-2.9082e-05,-0.004,17.0
460,-2.908e-05,-0.006,17.2
461,-2.9078000000000002e-05,-0.002,17.0
462,-2.9076e-05,-0.004,17.2
463,-2.9074e-05,-0.004,17.0
464,-2.9072000000000002e-05,-0.004,17.2
465,-2.907e-05,-0.004,17.2
466,-2.9068e-05,-0.004,17.2
467,-2.9066e-05,-0.004,17.2
468,-2.9064e-05,-0.004,17.4
469,-2.9062e-05,-0.006,17.2
470,-2.906e-05,-0.004,17.2
471,-2.9058000000000002e-05,-0.004,17.2
472,-2.9056e-05,-0.006,17.2
473,-2.9054e-05,-0.004,17.4
474,-2.9052e-05,-0.004,17.4
475,-2.905e-05,-0.004,17.4
476,-2.9048e-05,-0.006,17.4
477,-2.9046e-05,-0.004,17.4
478,-2.9044000000000002e-05,-0.004,17.4
479,-2.9042e-05,-0.002,17.4
480,-2.904e-05,-0.004,17.4
481,-2.9038000000000002e-05,-0.004,17.4
482,-2.9036e-05,-0.006,17.4
483,-2.9034e-05,-0.006,17.4
484,-2.9032e-05,-0.004,17.6
485,-2.903e-05,-0.004,17.6
486,-2.9028e-05,-0.006,17.6
487,-2.9026e-05,-0.002,17.4
488,-2.9024000000000002e-05,-0.006,17.6
489,-2.9022e-05,-0.004,17.4
490,-2.902e-05,-0.004,17.4
491,-2.9018e-05,-0.004,17.4
492,-2.9016e-05,-0.006,17.6
493,-2.9014e-05,-0.004,17.4
494,-2.9012e-05,-0.006,17.6
495,-2.9010000000000002e-05,-0.004,17.6
496,-2.9008e-05,-0.004,17.6
497,-2.9006e-05,-0.002,17.6
498,-2.9004000000000002e-05,-0.004,17.6
499,-2.9002e-05,-0.004,17.4
500,-2.9e-05,-0.004,17.6
501,-2.8998e-05,-0.004,17.6
502,-2.8996e-05,-0.004,17.6
503,-2.8994e-05,-0.004,17.4
504,-2.8992e-05,-0.004,17.6
505,-2.8990000000000002e-05,-0.004,17.6
506,-2.8988e-05,-0.004,17.6
507,-2.8986e-05,-0.002,17.6
508,-2.8984e-05,-0.004,17.6
509,-2.8982e-05,-0.004,17.6
510,-2.898e-05,-0.006,17.6
511,-2.8978e-05,-0.004,17.6
512,-2.8976000000000002e-05,-0.004,17.6
513,-2.8974e-05,-0.004,17.6
514,-2.8972e-05,-0.004,17.6
515,-2.8970000000000002e-05,-0.004,17.6
516,-2.8968e-05,-0.004,17.6
517,-2.8966e-05,-0.004,17.6
518,-2.8964e-05,-0.006,17.6
519,-2.8962e-05,-0.004,17.6
520,-2.896e-05,-0.004,17.6
521,-2.8958e-05,-0.004,17.6
522,-2.8956000000000002e-05,-0.004,17.6
523,-2.8954e-05,-0.004,17.6
524,-2.8952e-05,-0.006,17.6
525,-2.895e-05,-0.004,17.6
526,-2.8948e-05,-0.006,17.6
527,-2.8946e-05,-0.006,17.6
528,-2.8944e-05,-0.004,17.6
529,-2.8942000000000002e-05,-0.004,17.6
530,-2.894e-05,-0.004,17.6
531,-2.8938e-05,-0.004,17.4
532,-2.8936000000000002e-05,-0.004,17.6
533,-2.8934e-05,-0.002,17.6
534,-2.8932e-05,-0.004,17.6
535,-2.893e-05,-0.004,17.4
536,-2.8928e-05,-0.002,17.6
537,-2.8926e-05,-0.004,17.4
538,-2.8924e-05,-0.004,17.6
539,-2.8922000000000002e-05,-0.004,17.4
540,-2.892e-05,-0.006,17.6
541,-2.8918e-05,-0.004,17.4
542,-2.8916e-05,-0.004,17.4
543,-2.8914e-05,-0.006,17.4
544,-2.8912e-05,-0.006,17.4
545,-2.891e-05,-0.004,17.4
546,-2.8908000000000002e-05,-0.006,17.4
547,-2.8906e-05,-0.006,17.4
548,-2.8904e-05,-0.004,17.4
549,-2.8902000000000002e-05,-0.004,17.4
550,-2.89e-05,-0.004,17.4
551,-2.8898e-05,-0.004,17.2
552,-2.8896e-05,-0.004,17.4
553,-2.8894e-05,-0.004,17.2
554,-2.8892e-05,-0.006,17.4
555,-2.889e-05,-0.006,17.2
556,-2.8888000000000002e-05,-0.004,17.2
557,-2.8886e-05,-0.004,17.2
558,-2.8884e-05,-0.004,17.4
559,-2.8882e-05,-0.006,17.4
560,-2.888e-05,-0.006,17.2
561,-2.8878e-05,-0.002,17.2
562,-2.8876e-05,-0.006,17.2
563,-2.8874000000000002e-05,-0.006,17.2
564,-2.8872e-05,-0.006,17.2
565,-2.887e-05,-0.006,17.0
566,-2.8868000000000002e-05,-0.006,17.2
567,-2.8866e-05,-0.004,17.0
