,X,CH1
546,7.3192e-05,16.3
547,7.3194e-05,16.3
548,7.319600000000001e-05,16.3
549,7.3198e-05,16.5
550,7.32e-05,16.3
551,7.320200000000001e-05,16.1
552,7.3204e-05,16.3
553,7.3206e-05,16.3
554,7.320800000000001e-05,16.3
555,7.321e-05,16.3
556,7.3212e-05,16.3
557,7.321400000000001e-05,16.5
558,7.3216e-05,16.3
559,7.3218e-05,16.3
560,7.322000000000001e-05,16.3
561,7.3222e-05,16.3
562,7.3224e-05,16.3
563,7.3226e-05,16.3
564,7.3228e-05,16.3
565,7.323e-05,16.3
566,7.3232e-05,16.3
567,7.323400000000001e-05,16.3
568,7.3236e-05,16.3
569,7.3238e-05,16.3
570,7.324000000000001e-05,16.3
571,7.3242e-05,16.3
572,7.3244e-05,16.3
573,7.324600000000001e-05,16.3
574,7.3248e-05,16.3
575,7.325e-05,16.3
576,7.325200000000001e-05,16.1
577,7.3254e-05,16.3
578,7.3256e-05,16.3
579,7.325800000000001e-05,16.3
580,7.326e-05,16.3
581,7.3262e-05,16.3
582,7.326400000000001e-05,16.3
583,7.3266e-05,16.3
584,7.3268e-05,16.3
585,7.327000000000001e-05,16.3
586,7.3272e-05,16.1
587,7.3274e-05,16.3
588,7.327600000000001e-05,16.3
589,7.3278e-05,16.3
590,7.328e-05,16.3
591,7.328200000000001e-05,16.1
592,7.3284e-05,16.3
593,7.3286e-05,16.3
594,7.328800000000001e-05,16.1
595,7.329e-05,16.3
596,7.3292e-05,16.3
597,7.3294e-05,16.5
598,7.329600000000001e-05,16.3
599,7.3298e-05,16.3
600,7.33e-05,16.3
601,7.330200000000001e-05,16.3
602,7.3304e-05,16.3
603,7.3306e-05,16.5
604,7.330800000000001e-05,16.1
605,7.331e-05,16.5
606,7.3312e-05,16.3
607,7.331400000000001e-05,16.3
608,7.3316e-05,16.3
609,7.3318e-05,16.3
610,7.332000000000001e-05,16.3
611,7.3322e-05,16.3
612,7.3324e-05,16.3
613,7.332600000000001e-05,16.3
614,7.3328e-05,16.3
615,7.333e-05,16.3
616,7.333200000000001e-05,16.3
617,7.3334e-05,16.3
618,7.3336e-05,16.3
619,7.333800000000001e-05,16.3
620,7.334e-05,16.3
621,7.3342e-05,16.3
622,7.334400000000001e-05,16.3
623,7.3346e-05,16.3
624,7.3348e-05,16.3
625,7.335000000000001e-05,16.3
626,7.3352e-05,16.3
627,7.3354e-05,16.3
628,7.335600000000001e-05,16.3
629,7.3358e-05,16.5
630,7.336e-05,16.3
631,7.3362e-05,16.3
632,7.3364e-05,16.3
633,7.3366e-05,16.3
634,7.3368e-05,16.3
635,7.337000000000001e-05,16.3
636,7.3372e-05,16.3
637,7.3374e-05,16.3
638,7.337600000000001e-05,16.3
639,7.3378e-05,16.3
640,7.338e-05,16.3
641,7.338200000000001e-05,16.3
642,7.3384e-05,16.3
643,7.3386e-05,16.3
644,7.338800000000001e-05,16.3
645,7.339e-05,16.3
646,7.3392e-05,16.3
647,7.339400000000001e-05,16.3
648,7.3396e-05,16.3
649,7.3398e-05,16.3
650,7.340000000000001e-05,16.3
651,7.3402e-05,16.3
652,7.3404e-05,16.3
653,7.340600000000001e-05,16.3
654,7.3408e-05,16.3
655,7.341e-05,16.3
656,7.341200000000001e-05,16.1
657,7.3414e-05,16.3
658,7.3416e-05,16.3
659,7.341800000000001e-05,16.3
660,7.342e-05,16.3
661,7.3422e-05,16.3
662,7.342400000000001e-05,16.3
663,7.3426e-05,16.3
664,7.3428e-05,16.3
665,7.343e-05,16.3
666,7.343200000000001e-05,16.3
667,7.3434e-05,16.3
668,7.3436e-05,16.3
669,7.343800000000001e-05,16.3
670,7.344e-05,16.3
671,7.3442e-05,16.3
672,7.344400000000001e-05,16.3
673,7.3446e-05,16.3
674,7.3448e-05,16.3
675,7.345000000000001e-05,16.3
676,7.3452e-05,16.3
677,7.3454e-05,16.5
678,7.345600000000001e-05,16.3
679,7.3458e-05,16.3
680,7.346e-05,16.1
681,7.346200000000001e-05,16.3
682,7.3464e-05,16.3
683,7.3466e-05,16.3
684,7.346800000000001e-05,16.3
685,7.347e-05,16.3
686,7.3472e-05,16.3
687,7.347400000000001e-05,16.3
688,7.3476e-05,16.1
689,7.3478e-05,16.3
690,7.348000000000001e-05,16.3
691,7.3482e-05,16.3
692,7.3484e-05,16.3
693,7.348600000000001e-05,16.3
694,7.3488e-05,16.3
695,7.349e-05,16.3
696,7.349200000000001e-05,16.3
697,7.3494e-05,16.3
698,7.3496e-05,16.3
699,7.349800000000001e-05,16.3
700,7.35e-05,16.3
701,7.3502e-05,16.3
702,7.3504e-05,16.3
703,7.350600000000001e-05,16.3
704,7.3508e-05,16.3
705,7.351e-05,16.3
706,7.351200000000001e-05,16.3
707,7.3514e-05,16.3
708,7.3516e-05,16.3
709,7.351800000000001e-05,16.5
710,7.352e-05,16.3
711,7.3522e-05,16.3
712,7.352400000000001e-05,16.3
713,7.3526e-05,16.3
714,7.3528e-05,16.1
715,7.353000000000001e-05,16.3
716,7.3532e-05,16.3
717,7.3534e-05,16.3
718,7.353600000000001e-05,16.3
719,7.3538e-05,16.3
720,7.354e-05,16.3
721,7.354200000000001e-05,16.3
722,7.3544e-05,16.3
723,7.3546e-05,16.3
724,7.354800000000001e-05,16.3
725,7.355e-05,16.3
726,7.3552e-05,16.3
727,7.355400000000001e-05,16.3
728,7.3556e-05,16.1
729,7.3558e-05,16.1
730,7.356000000000001e-05,16.1
731,7.3562e-05,16.3
732,7.3564e-05,16.3
733,7.356600000000001e-05,16.3
734,7.356800000000001e-05,16.3
735,7.357e-05,16.3
736,7.3572e-05,16.3
737,7.357400000000001e-05,16.3
