,X,CH2
286,-1.168e-05,0.0
287,-1.1629999999999999e-05,0.6
288,-1.158e-05,0.0
289,-1.153e-05,0.6
290,-1.1479999999999999e-05,0.0
291,-1.1429999999999999e-05,0.6
292,-1.138e-05,0.0
293,-1.133e-05,0.6
294,-1.1279999999999999e-05,0.0
295,-1.123e-05,0.6
296,-1.118e-05,0.0
297,-1.1129999999999998e-05,0.6
298,-1.1079999999999999e-05,0.6
299,-1.103e-05,-0.2
300,-1.098e-05,0.0
301,-1.0929999999999999e-05,0.6
302,-1.088e-05,0.6
303,-1.083e-05,0.0
304,-1.0779999999999998e-05,0.6
305,-1.0729999999999999e-05,0.0
306,-1.068e-05,0.0
307,-1.0629999999999998e-05,0.6
308,-1.058e-05,0.0
309,-1.0529999999999999e-05,0.6
310,-1.0479999999999998e-05,0.0
311,-1.043e-05,0.6
312,-1.0379999999999999e-05,0.6
313,-1.0329999999999998e-05,0.0
314,-1.028e-05,0.6
315,-1.0229999999999999e-05,0.0
316,-1.018e-05,0.0
317,-1.013e-05,0.6
318,-1.0079999999999998e-05,0.6
319,-1.003e-05,0.0
320,-9.98e-06,0.6
321,-9.929999999999998e-06,0.0
322,-9.88e-06,0.0
323,-9.829999999999999e-06,0.6
324,-9.779999999999998e-06,0.6
325,-9.73e-06,0.0
326,-9.679999999999999e-06,0.0
327,-9.630000000000001e-06,0.6
328,-9.58e-06,0.6
329,-9.529999999999999e-06,0.0
330,-9.48e-06,0.6
331,-9.43e-06,0.0
332,-9.379999999999998e-06,0.0
333,-9.33e-06,0.6
334,-9.28e-06,0.0
335,-9.229999999999998e-06,0.6
336,-9.18e-06,0.6
337,-9.129999999999999e-06,0.0
338,-9.079999999999998e-06,0.0
339,-9.03e-06,0.6
340,-8.979999999999999e-06,0.6
341,-8.930000000000001e-06,0.0
342,-8.88e-06,0.6
343,-8.829999999999998e-06,0.0
344,-8.78e-06,0.0
345,-8.73e-06,0.8
346,-8.679999999999998e-06,0.0
347,-8.63e-06,0.8
348,-8.58e-06,0.0
349,-8.529999999999998e-06,0.6
350,-8.48e-06,0.0
351,-8.429999999999999e-06,0.6
352,-8.379999999999998e-06,0.6
353,-8.33e-06,0.0
354,-8.279999999999999e-06,0.0
355,-8.23e-06,0.6
356,-8.18e-06,0.6
357,-8.129999999999998e-06,0.0
358,-8.08e-06,0.6
359,-8.03e-06,0.0
360,-7.979999999999998e-06,0.6
361,-7.93e-06,0.0
362,-7.879999999999999e-06,0.6
363,-7.829999999999998e-06,0.0
364,-7.78e-06,0.6
365,-7.729999999999999e-06,0.0
366,-7.680000000000001e-06,0.8
367,-7.63e-06,0.0
368,-7.579999999999999e-06,0.6
369,-7.530000000000001e-06,0.0
370,-7.4799999999999995e-06,0.6
371,-7.429999999999998e-06,0.0
372,-7.3800000000000005e-06,0.0
373,-7.329999999999999e-06,0.8
374,-7.279999999999998e-06,0.8
375,-7.23e-06,0.0
376,-7.179999999999999e-06,0.6
377,-7.129999999999998e-06,0.0
378,-7.08e-06,0.6
379,-7.029999999999999e-06,0.0
380,-6.980000000000001e-06,0.6
381,-6.93e-06,0.0
382,-6.8799999999999985e-06,0.0
383,-6.830000000000001e-06,0.6
384,-6.7799999999999995e-06,0.2
385,-6.729999999999998e-06,0.8
386,-6.68e-06,0.8
387,-6.629999999999999e-06,0.0
388,-6.579999999999998e-06,0.0
389,-6.53e-06,0.8
390,-6.479999999999999e-06,0.6
391,-6.430000000000001e-06,0.0
392,-6.38e-06,0.8
393,-6.329999999999999e-06,0.2
394,-6.280000000000001e-06,0.8
395,-6.23e-06,0.0
396,-6.1799999999999984e-06,0.2
397,-6.130000000000001e-06,0.8
398,-6.079999999999999e-06,0.8
399,-6.029999999999998e-06,0.2
400,-5.98e-06,0.0
401,-5.929999999999999e-06,0.8
402,-5.879999999999998e-06,0.2
403,-5.83e-06,0.8
404,-5.779999999999999e-06,0.2
405,-5.730000000000001e-06,0.8
406,-5.68e-06,0.2
407,-5.629999999999999e-06,0.8
408,-5.580000000000001e-06,0.8
409,-5.5299999999999996e-06,0.2
410,-5.479999999999998e-06,0.2
411,-5.4300000000000005e-06,0.8
412,-5.379999999999999e-06,0.8
413,-5.329999999999998e-06,0.2
414,-5.28e-06,0.2
415,-5.229999999999999e-06,0.8
416,-5.180000000000001e-06,0.8
417,-5.13e-06,0.2
418,-5.079999999999999e-06,0.8
419,-5.030000000000001e-06,0.2
420,-4.98e-06,0.2
421,-4.9299999999999985e-06,0.8
422,-4.880000000000001e-06,0.8
423,-4.8299999999999995e-06,0.2
424,-4.779999999999998e-06,0.8
425,-4.7300000000000005e-06,0.2
426,-4.679999999999999e-06,0.8
427,-4.629999999999998e-06,0.2
428,-4.58e-06,0.2
429,-4.529999999999999e-06,0.8
430,-4.480000000000001e-06,0.2
431,-4.43e-06,0.8
432,-4.379999999999999e-06,0.8
433,-4.330000000000001e-06,0.2
434,-4.28e-06,0.2
435,-4.2299999999999985e-06,1.0
436,-4.180000000000001e-06,0.0
437,-4.129999999999999e-06,0.8
438,-4.079999999999998e-06,0.8
439,-4.03e-06,0.2
440,-3.979999999999999e-06,0.4
441,-3.929999999999998e-06,6.0
442,-3.88e-06,5.6
443,-3.829999999999999e-06,27.2
444,-3.780000000000001e-06,14.4
445,-3.73e-06,22.8
446,-3.6799999999999986e-06,22.0
447,-3.630000000000001e-06,15.4
448,-3.5799999999999996e-06,16.2
449,-3.5299999999999984e-06,20.8
450,-3.4800000000000006e-06,20.0
451,-3.4299999999999993e-06,16.8
452,-3.379999999999998e-06,19.6
453,-3.3300000000000003e-06,17.2
454,-3.279999999999999e-06,17.4
455,-3.2300000000000013e-06,19.2
456,-3.18e-06,19.0
457,-3.129999999999999e-06,17.8
458,-3.080000000000001e-06,18.8
459,-3.03e-06,17.8
460,-2.9799999999999986e-06,17.8
461,-2.9300000000000007e-06,18.8
462,-2.8799999999999995e-06,18.8
463,-2.8299999999999983e-06,18.0
464,-2.7800000000000005e-06,18.6
465,-2.7299999999999993e-06,18.0
466,-2.679999999999998e-06,18.0
467,-2.6300000000000002e-06,18.6
468,-2.579999999999999e-06,18.6
469,-2.530000000000001e-06,18.0
470,-2.48e-06,18.6
471,-2.4299999999999988e-06,18.0
472,-2.380000000000001e-06,18.0
473,-2.3299999999999997e-06,18.6
474,-2.2799999999999985e-06,18.6
475,-2.2300000000000007e-06,18.2
476,-2.1799999999999995e-06,18.2
477,-2.1299999999999982e-06,18.6
478,-2.0800000000000004e-06,18.2
479,-2.029999999999999e-06,18.6
480,-1.979999999999998e-06,18.6
481,-1.93e-06,18.2
482,-1.879999999999999e-06,18.2
483,-1.8300000000000011e-06,18.6
484,-1.78e-06,18.2
485,-1.7299999999999987e-06,18.6
486,-1.6800000000000009e-06,18.6
487,-1.6299999999999996e-06,18.0
488,-1.5799999999999984e-06,18.2
489,-1.5300000000000006e-06,18.6
490,-1.4799999999999994e-06,18.6
491,-1.4299999999999982e-06,18.2
492,-1.3800000000000003e-06,18.2
493,-1.3299999999999991e-06,18.6
494,-1.2800000000000013e-06,18.2
495,-1.23e-06,18.6
496,-1.1799999999999989e-06,18.2
497,-1.130000000000001e-06,18.8
498,-1.0799999999999998e-06,18.2
499,-1.0299999999999986e-06,18.8
500,-9.800000000000008e-07,18.6
501,-9.299999999999996e-07,18.2
502,-8.799999999999984e-07,18.2
503,-8.300000000000005e-07,18.8
504,-7.799999999999993e-07,18.2
505,-7.299999999999981e-07,18.8
506,-6.800000000000003e-07,18.2
507,-6.29999999999999e-07,18.8
508,-5.800000000000012e-07,18.2
509,-5.3e-07,18.6
510,-4.799999999999988e-07,18.2
511,-4.3000000000000097e-07,18.6
512,-3.7999999999999975e-07,18.2
513,-3.2999999999999853e-07,18.8
514,-2.800000000000007e-07,18.2
515,-2.299999999999995e-07,18.6
516,-1.7999999999999828e-07,18.2
517,-1.3000000000000045e-07,18.8
518,-7.999999999999923e-08,18.2
519,-3.000000000000141e-08,18.8
520,1.999999999999981e-08,18.2
521,7.000000000000102e-08,18.8
522,1.1999999999999885e-07,18.2
523,1.7000000000000007e-07,18.8
524,2.2000000000000128e-07,18.2
525,2.699999999999991e-07,18.8
526,3.200000000000003e-07,18.2
527,3.7000000000000154e-07,18.6
528,4.1999999999999937e-07,18.2
529,4.700000000000006e-07,18.6
530,5.200000000000018e-07,18.8
531,5.699999999999996e-07,18.2
532,6.200000000000008e-07,18.2
533,6.699999999999987e-07,18.8
534,7.199999999999999e-07,18.2
535,7.700000000000011e-07,18.8
536,8.199999999999989e-07,18.8
537,8.700000000000001e-07,18.2
538,9.200000000000014e-07,18.8
539,9.699999999999992e-07,18.2
540,1.0200000000000004e-06,18.2
541,1.0700000000000016e-06,18.8
542,1.1199999999999994e-06,18.2
543,1.1700000000000007e-06,18.6
544,1.2199999999999985e-06,18.2
545,1.2699999999999997e-06,18.8
546,1.320000000000001e-06,18.2
547,1.3699999999999987e-06,18.8
548,1.42e-06,18.8
549,1.4700000000000012e-06,18.2
550,1.519999999999999e-06,18.8
551,1.5700000000000002e-06,18.2
552,1.6200000000000014e-06,18.8
553,1.6699999999999993e-06,18.2
554,1.7200000000000005e-06,18.8
555,1.7700000000000017e-06,18.2
556,1.8199999999999995e-06,18.8
557,1.8700000000000007e-06,18.2
558,1.9199999999999986e-06,18.2
559,1.9699999999999998e-06,18.8
560,2.020000000000001e-06,18.2
561,2.069999999999999e-06,18.8
562,2.12e-06,18.2
563,2.1700000000000012e-06,18.8
564,2.219999999999999e-06,18.2
565,2.2700000000000003e-06,18.8
566,2.3200000000000015e-06,18.2
567,2.3699999999999993e-06,18.8
568,2.4200000000000005e-06,18.2
569,2.4700000000000018e-06,18.8
570,2.5199999999999996e-06,18.6
571,2.570000000000001e-06,18.2
572,2.6199999999999986e-06,18.2
573,2.67e-06,18.8
574,2.720000000000001e-06,18.2
575,2.769999999999999e-06,18.8
576,2.82e-06,18.2
577,2.8700000000000013e-06,18.8
578,2.919999999999999e-06,18.2
579,2.9700000000000004e-06,18.8
580,3.0200000000000016e-06,18.6
581,3.0699999999999994e-06,18.2
582,3.1200000000000006e-06,18.6
583,3.1699999999999984e-06,18.2
584,3.2199999999999997e-06,18.6
585,3.270000000000001e-06,18.2
586,3.3199999999999987e-06,18.2
587,3.37e-06,18.8
588,3.420000000000001e-06,18.6
589,3.469999999999999e-06,18.0
590,3.52e-06,18.2
591,3.5700000000000014e-06,15.2
592,3.6199999999999992e-06,15.2
593,3.6700000000000004e-06,10.2
594,3.7200000000000017e-06,10.0
595,3.7699999999999995e-06,5.8
596,3.820000000000001e-06,6.0
597,3.8699999999999985e-06,4.0
598,3.92e-06,4.4
599,3.970000000000001e-06,3.6
600,4.019999999999999e-06,4.2
601,4.07e-06,6.4
602,4.120000000000001e-06,6.4
603,4.169999999999999e-06,10.4
604,4.22e-06,10.2
605,4.2700000000000015e-06,15.0
606,4.319999999999999e-06,14.8
607,4.3700000000000005e-06,17.0
608,4.420000000000002e-06,17.2
609,4.4699999999999996e-06,15.6
610,4.520000000000001e-06,15.8
611,4.569999999999999e-06,11.6
612,4.62e-06,11.8
613,4.670000000000001e-06,7.6
614,4.720000000000002e-06,7.6
615,4.769999999999997e-06,4.8
616,4.819999999999998e-06,5.0
617,4.869999999999999e-06,4.0
618,4.92e-06,4.2
619,4.9700000000000015e-06,5.8
620,5.020000000000003e-06,5.6
621,5.069999999999997e-06,8.2
622,5.119999999999998e-06,8.2
623,5.17e-06,12.4
624,5.220000000000001e-06,12.2
625,5.270000000000002e-06,15.6
626,5.320000000000003e-06,15.2
627,5.369999999999998e-06,16.2
628,5.419999999999999e-06,15.8
629,5.47e-06,13.0
630,5.520000000000001e-06,13.0
631,5.5700000000000026e-06,9.2
632,5.619999999999997e-06,9.4
633,5.669999999999998e-06,6.4
634,5.7199999999999994e-06,6.4
635,5.770000000000001e-06,4.8
636,5.820000000000002e-06,4.6
637,5.870000000000003e-06,5.4
638,5.9199999999999975e-06,5.0
639,5.969999999999999e-06,7.2
640,6.02e-06,7.2
641,6.070000000000001e-06,10.6
642,6.120000000000002e-06,10.4
643,6.169999999999997e-06,13.6
644,6.219999999999998e-06,13.6
645,6.269999999999999e-06,15.2
646,6.3200000000000005e-06,15.4
647,6.370000000000002e-06,13.6
648,6.420000000000003e-06,13.8
649,6.469999999999997e-06,10.8
650,6.5199999999999986e-06,10.6
651,6.57e-06,7.6
652,6.620000000000001e-06,7.6
653,6.670000000000002e-06,5.6
654,6.719999999999997e-06,5.8
655,6.769999999999998e-06,5.2
656,6.819999999999999e-06,5.2
657,6.87e-06,6.6
658,6.9200000000000015e-06,6.4
659,6.970000000000003e-06,9.2
660,7.019999999999997e-06,8.8
661,7.069999999999998e-06,12.2
662,7.12e-06,11.8
663,7.170000000000001e-06,14.4
664,7.220000000000002e-06,14.0
665,7.270000000000003e-06,14.6
666,7.319999999999998e-06,14.2
667,7.369999999999999e-06,11.6
668,7.42e-06,11.8
669,7.470000000000001e-06,8.8
670,7.5200000000000025e-06,9.0
671,7.569999999999997e-06,6.6
672,7.619999999999998e-06,6.8
673,7.67e-06,5.6
674,7.72e-06,5.6
675,7.770000000000002e-06,6.4
676,7.820000000000003e-06,6.0
677,7.869999999999997e-06,8.8
678,7.919999999999999e-06,9.2
679,7.97e-06,-0.2
680,8.020000000000001e-06,0.6
681,8.070000000000002e-06,-0.2
682,8.119999999999997e-06,0.6
683,8.169999999999998e-06,-0.2
684,8.22e-06,0.0
685,8.27e-06,0.6
686,8.320000000000002e-06,0.6
687,8.370000000000003e-06,0.0
688,8.419999999999997e-06,0.6
689,8.469999999999999e-06,0.0
690,8.52e-06,0.6
691,8.570000000000001e-06,0.0
692,8.620000000000002e-06,0.6
693,8.669999999999997e-06,0.0
694,8.719999999999998e-06,0.6
695,8.769999999999999e-06,0.0
696,8.82e-06,0.6
697,8.870000000000001e-06,0.0
698,8.920000000000003e-06,0.0
699,8.969999999999997e-06,0.6
700,9.019999999999998e-06,0.6
701,9.07e-06,0.0
702,9.12e-06,0.0
703,9.170000000000002e-06,0.6
704,9.220000000000003e-06,0.6
705,9.269999999999998e-06,0.0
706,9.319999999999999e-06,0.6
707,9.37e-06,0.0
708,9.420000000000001e-06,0.6
709,9.470000000000003e-06,0.0
710,9.519999999999997e-06,0.0
711,9.569999999999998e-06,0.6
712,9.62e-06,0.6
713,9.67e-06,0.0
714,9.720000000000002e-06,0.6
715,9.770000000000003e-06,0.0
716,9.819999999999997e-06,0.6
717,9.869999999999999e-06,0.0
718,9.92e-06,0.6
719,9.970000000000001e-06,0.0
720,1.0020000000000002e-05,0.6
721,1.0069999999999997e-05,0.0
722,1.0119999999999998e-05,0.0
723,1.017e-05,0.6
724,1.022e-05,0.6
725,1.0270000000000002e-05,0.0
726,1.0320000000000003e-05,0.0
727,1.0369999999999997e-05,0.6
728,1.0419999999999998e-05,0.6
729,1.047e-05,0.0
730,1.0520000000000001e-05,0.6
731,1.0570000000000002e-05,0.0
732,1.0619999999999997e-05,0.6
733,1.0669999999999998e-05,0.0
734,1.0719999999999999e-05,0.0
735,1.077e-05,0.6
736,1.0820000000000001e-05,0.0
737,1.0870000000000003e-05,0.8
738,1.0919999999999997e-05,0.0
739,1.0969999999999998e-05,0.8
740,1.102e-05,0.6
741,1.107e-05,0.0
742,1.1120000000000002e-05,0.6
743,1.1169999999999996e-05,0.0
744,1.1219999999999998e-05,0.6
745,1.1269999999999999e-05,0.0
746,1.132e-05,0.0
747,1.1370000000000001e-05,0.8
748,1.1420000000000002e-05,0.6
749,1.1469999999999997e-05,0.0
750,1.1519999999999998e-05,0.0
751,1.157e-05,0.6
752,1.162e-05,0.0
753,1.1670000000000002e-05,0.8
754,1.1720000000000003e-05,0.0
755,1.1769999999999997e-05,0.8
756,1.1819999999999999e-05,0.0
757,1.187e-05,0.6
758,1.1920000000000001e-05,0.0
759,1.1970000000000002e-05,0.6
760,1.2019999999999997e-05,0.6
761,1.2069999999999998e-05,0.0
762,1.212e-05,0.0
763,1.217e-05,0.6
764,1.2220000000000002e-05,0.0
765,1.2270000000000003e-05,0.8
766,1.2319999999999997e-05,0.6
767,1.2369999999999998e-05,0.0
768,1.242e-05,0.6
769,1.2470000000000001e-05,0.2
770,1.2520000000000002e-05,0.0
771,1.2569999999999997e-05,0.8
772,1.2619999999999998e-05,0.8
773,1.2669999999999999e-05,0.0
774,1.272e-05,0.2
775,1.2770000000000001e-05,0.8
776,1.2820000000000003e-05,0.6
777,1.2869999999999997e-05,0.0
778,1.2919999999999998e-05,0.0
779,1.297e-05,0.8
780,1.302e-05,0.0
781,1.3070000000000002e-05,0.8
782,1.3119999999999996e-05,0.8
783,1.3169999999999998e-05,0.0
784,1.3219999999999999e-05,0.6
785,1.327e-05,0.0
786,1.3320000000000001e-05,0.2
787,1.3370000000000002e-05,0.8
788,1.3419999999999997e-05,0.2
789,1.3469999999999998e-05,0.8
790,1.352e-05,0.2
791,1.357e-05,0.6
792,1.3620000000000002e-05,0.0
793,1.3670000000000003e-05,0.8
794,1.3719999999999997e-05,0.2
795,1.3769999999999999e-05,0.8
796,1.382e-05,0.2
797,1.3870000000000001e-05,0.8
798,1.3920000000000002e-05,0.2
799,1.3969999999999997e-05,0.8
800,1.4019999999999998e-05,0.2
801,1.4069999999999999e-05,0.8
802,1.412e-05,0.2
803,1.4170000000000002e-05,0.8
804,1.4220000000000003e-05,0.8
805,1.4269999999999997e-05,0.0
806,1.4319999999999998e-05,0.8
807,1.437e-05,0.2
808,1.4420000000000001e-05,0.2
809,1.4470000000000002e-05,0.8
810,1.4519999999999997e-05,0.8
811,1.4569999999999998e-05,0.0
812,1.4619999999999999e-05,0.2
813,1.467e-05,0.8
814,1.4720000000000001e-05,0.8
815,1.4770000000000003e-05,0.2
816,1.4819999999999997e-05,0.2
817,1.4869999999999998e-05,0.8
818,1.492e-05,0.8
819,1.497e-05,0.2
820,1.5020000000000002e-05,0.2
821,1.5069999999999996e-05,0.8
822,1.5119999999999998e-05,0.8
823,1.5169999999999999e-05,0.2
824,1.522e-05,0.8
825,1.527e-05,0.2
826,1.5320000000000002e-05,0.2
827,1.5369999999999997e-05,0.8
828,1.5419999999999998e-05,0.8
829,1.547e-05,0.2
830,1.552e-05,0.8
831,1.5570000000000002e-05,0.2
832,1.5619999999999996e-05,0.8
833,1.5669999999999997e-05,0.2
834,1.572e-05,0.8
835,1.577e-05,0.2
836,1.582e-05,0.2
837,1.5870000000000002e-05,0.8
838,1.5919999999999997e-05,0.2
839,1.5969999999999998e-05,0.8
840,1.602e-05,0.4
841,1.607e-05,5.0
842,1.612e-05,5.0
843,1.6170000000000003e-05,27.2
844,1.6219999999999997e-05,23.2
