,X,CH1,CH2,I
24059,5.9618000000000004e-05,0.328,-0.8,6.56
24060,5.962e-05,0.328,-0.8,6.56
24061,5.9622000000000006e-05,0.328,-0.8,6.56
24062,5.9624000000000004e-05,0.32,-0.8,6.3999999999999995
24063,5.9626e-05,0.304,-0.8,6.079999999999999
24064,5.9628000000000006e-05,0.288,-0.8,5.759999999999999
24065,5.963e-05,0.272,-0.8,5.44
24066,5.963200000000001e-05,0.256,-0.8,5.12
24067,5.9634000000000005e-05,0.248,-0.8,4.96
24068,5.9636e-05,0.248,-0.8,4.96
24069,5.963800000000001e-05,0.264,-0.8,5.28
24070,5.9640000000000005e-05,0.264,-0.8,5.28
24071,5.9642e-05,0.28,-0.8,5.6000000000000005
24072,5.964400000000001e-05,0.288,-0.000174,5.759999999999999
24073,5.9646000000000005e-05,0.304,-0.8,6.079999999999999
24074,5.9648e-05,0.296,-0.8,5.919999999999999
24075,5.9650000000000007e-05,0.304,-0.8,6.079999999999999
24076,5.9652000000000004e-05,0.312,-0.8,6.239999999999999
24077,5.9654e-05,0.312,-0.000174,6.239999999999999
24078,5.9656000000000006e-05,0.312,-0.8,6.239999999999999
24079,5.9658000000000004e-05,0.312,-0.8,6.239999999999999
24080,5.966e-05,0.312,-0.8,6.239999999999999
24081,5.9662000000000006e-05,0.328,-0.8,6.56
24082,5.9664e-05,0.312,-0.8,6.239999999999999
24083,5.966600000000001e-05,0.312,-0.8,6.239999999999999
24084,5.9668000000000005e-05,0.312,-0.8,6.239999999999999
24085,5.967e-05,0.32,-0.8,6.3999999999999995
24086,5.967200000000001e-05,0.312,-0.8,6.239999999999999
24087,5.9674000000000005e-05,0.312,-0.8,6.239999999999999
24088,5.9676e-05,0.312,-0.8,6.239999999999999
24089,5.967800000000001e-05,0.312,-0.8,6.239999999999999
24090,5.9680000000000005e-05,0.312,-0.8,6.239999999999999
24091,5.9682e-05,0.32,-0.8,6.3999999999999995
24092,5.9684000000000007e-05,0.32,-0.8,6.3999999999999995
24093,5.9686000000000004e-05,0.32,-0.8,6.3999999999999995
24094,5.9688e-05,0.32,-0.8,6.3999999999999995
24095,5.9690000000000006e-05,0.32,-0.8,6.3999999999999995
24096,5.9692000000000004e-05,0.32,-0.8,6.3999999999999995
24097,5.9694e-05,0.328,-0.8,6.56
24098,5.9696000000000006e-05,0.32,-0.8,6.3999999999999995
24099,5.9698000000000003e-05,0.32,-0.8,6.3999999999999995
24100,5.970000000000001e-05,0.32,-0.8,6.3999999999999995
24101,5.9702000000000005e-05,0.328,-0.8,6.56
24102,5.9704e-05,0.32,-0.8,6.3999999999999995
24103,5.970600000000001e-05,0.32,-0.8,6.3999999999999995
24104,5.9708000000000005e-05,0.312,-0.8,6.239999999999999
24105,5.971e-05,0.328,-0.8,6.56
24106,5.971200000000001e-05,0.32,-0.8,6.3999999999999995
24107,5.9714000000000005e-05,0.32,-0.8,6.3999999999999995
24108,5.9716e-05,0.32,-0.8,6.3999999999999995
24109,5.9718000000000007e-05,0.328,-0.8,6.56
24110,5.9720000000000004e-05,0.328,-0.8,6.56
24111,5.9722e-05,0.328,-0.8,6.56
24112,5.9724000000000006e-05,0.328,-0.8,6.56
24113,5.9726000000000004e-05,0.336,-0.8,6.72
24114,5.9728e-05,0.328,-0.8,6.56
24115,5.9730000000000006e-05,0.328,-0.8,6.56
24116,5.9732000000000003e-05,0.328,-0.8,6.56
24117,5.973400000000001e-05,0.328,-0.8,6.56
24118,5.9736000000000005e-05,0.32,-0.8,6.3999999999999995
24119,5.9738e-05,0.32,-0.8,6.3999999999999995
24120,5.974000000000001e-05,0.328,-0.8,6.56
24121,5.9742000000000005e-05,0.328,-0.8,6.56
24122,5.9744e-05,0.32,-0.8,6.3999999999999995
24123,5.974600000000001e-05,0.328,-0.8,6.56
24124,5.9748000000000005e-05,0.328,-0.8,6.56
24125,5.975e-05,0.336,-0.8,6.72
24126,5.9752000000000007e-05,0.328,-0.8,6.56
24127,5.9754000000000004e-05,0.328,-0.8,6.56
24128,5.9756e-05,0.328,-0.8,6.56
24129,5.9758000000000006e-05,0.336,-0.8,6.72
24130,5.9760000000000004e-05,0.328,-0.8,6.56
24131,5.9762e-05,0.328,-0.8,6.56
24132,5.9764000000000006e-05,0.328,-0.8,6.56
24133,5.9766000000000003e-05,0.336,-0.8,6.72
24134,5.976800000000001e-05,0.328,-0.8,6.56
24135,5.9770000000000005e-05,0.328,-0.8,6.56
24136,5.9772e-05,0.328,-0.8,6.56
24137,5.977400000000001e-05,0.328,-0.000174,6.56
24138,5.9776000000000005e-05,0.32,-0.8,6.3999999999999995
24139,5.9778e-05,0.328,-0.8,6.56
24140,5.978000000000001e-05,0.328,-0.8,6.56
24141,5.9782000000000005e-05,0.336,-0.8,6.72
24142,5.9784e-05,0.328,-0.8,6.56
24143,5.978600000000001e-05,0.328,-0.8,6.56
24144,5.9788000000000004e-05,0.328,-0.000174,6.56
24145,5.979e-05,0.344,-0.8,6.879999999999999
24146,5.9792000000000006e-05,0.336,-0.8,6.72
24147,5.9794000000000004e-05,0.336,-0.8,6.72
24148,5.9796e-05,0.328,-0.8,6.56
24149,5.9798000000000006e-05,0.336,-0.000174,6.72
24150,5.9800000000000003e-05,0.336,-0.8,6.72
24151,5.980200000000001e-05,0.336,-0.8,6.72
24152,5.9804000000000005e-05,0.328,-0.8,6.56
24153,5.9806e-05,0.336,-0.000174,6.72
24154,5.980800000000001e-05,0.328,-0.8,6.56
24155,5.9810000000000005e-05,0.336,-0.8,6.72
24156,5.9812e-05,0.328,-0.8,6.56
24157,5.981400000000001e-05,0.344,-0.000174,6.879999999999999
24158,5.9816000000000005e-05,0.336,-0.8,6.72
24159,5.9818e-05,0.336,-0.8,6.72
24160,5.982000000000001e-05,0.336,-0.8,6.72
24161,5.9822000000000004e-05,0.344,-0.000174,6.879999999999999
24162,5.9824e-05,0.336,-0.8,6.72
24163,5.9826000000000006e-05,0.336,-0.8,6.72
24164,5.9828000000000004e-05,0.328,-0.8,6.56
24165,5.983e-05,0.344,-0.8,6.879999999999999
24166,5.9832000000000006e-05,0.336,-0.8,6.72
24167,5.9834000000000003e-05,0.336,-0.8,6.72
24168,5.983600000000001e-05,0.328,-0.000174,6.56
24169,5.9838000000000005e-05,0.344,-0.000174,6.879999999999999
24170,5.984e-05,0.336,-0.8,6.72
24171,5.984200000000001e-05,0.328,-0.000174,6.56
24172,5.9844000000000005e-05,0.328,-0.000174,6.56
24173,5.9846e-05,0.336,-0.000174,6.72
24174,5.984800000000001e-05,0.336,-0.000174,6.72
24175,5.9850000000000005e-05,0.336,-0.000174,6.72
24176,5.9852e-05,0.328,-0.000174,6.56
24177,5.985400000000001e-05,0.336,-0.000174,6.72
24178,5.9856000000000004e-05,0.328,-0.000174,6.56
24179,5.9858e-05,0.336,-0.000174,6.72
24180,5.9860000000000006e-05,0.336,-0.000174,6.72
24181,5.9862000000000004e-05,0.336,1.6,6.72
24182,5.9864e-05,0.328,-0.000174,6.56
24183,5.9866000000000006e-05,0.336,1.6,6.72
24184,5.9868000000000003e-05,0.336,1.6,6.72
24185,5.987000000000001e-05,0.344,1.6,6.879999999999999
24186,5.9872000000000005e-05,0.328,1.6,6.56
24187,5.9874e-05,0.328,1.6,6.56
24188,5.987600000000001e-05,0.328,1.6,6.56
24189,5.9878000000000005e-05,0.344,2.4,6.879999999999999
24190,5.988e-05,0.336,1.6,6.72
24191,5.988200000000001e-05,0.336,2.4,6.72
24192,5.9884000000000005e-05,0.328,2.4,6.56
24193,5.9886e-05,0.344,2.4,6.879999999999999
24194,5.988800000000001e-05,0.336,2.4,6.72
24195,5.9890000000000004e-05,0.336,2.4,6.72
24196,5.9892e-05,0.328,2.4,6.56
24197,5.9894000000000006e-05,0.336,3.2,6.72
24198,5.9896000000000004e-05,0.328,2.4,6.56
24199,5.9898e-05,0.336,3.2,6.72
24200,5.9900000000000006e-05,0.328,3.2,6.56
24201,5.9902000000000003e-05,0.336,3.2,6.72
24202,5.990400000000001e-05,0.328,3.2,6.56
24203,5.9906000000000005e-05,0.336,4.0,6.72
24204,5.9908e-05,0.328,4.0,6.56
24205,5.991000000000001e-05,0.344,4.0,6.879999999999999
24206,5.9912000000000005e-05,0.336,4.0,6.72
24207,5.9914e-05,0.336,4.0,6.72
24208,5.991600000000001e-05,0.336,4.8,6.72
24209,5.9918000000000005e-05,0.344,4.8,6.879999999999999
24210,5.992e-05,0.336,4.8,6.72
24211,5.992200000000001e-05,0.336,4.8,6.72
24212,5.9924000000000004e-05,0.328,4.8,6.56
24213,5.9926e-05,0.344,4.8,6.879999999999999
24214,5.9928000000000006e-05,0.336,4.8,6.72
24215,5.9930000000000004e-05,0.336,5.6,6.72
24216,5.9932e-05,0.328,5.6,6.56
24217,5.9934000000000006e-05,0.336,5.6,6.72
24218,5.9936000000000003e-05,0.336,5.6,6.72
24219,5.993800000000001e-05,0.336,6.4,6.72
24220,5.9940000000000005e-05,0.328,6.4,6.56
24221,5.9942e-05,0.336,7.2,6.72
24222,5.994400000000001e-05,0.328,7.2,6.56
24223,5.9946000000000005e-05,0.328,8.0,6.56
24224,5.9948e-05,0.328,8.8,6.56
24225,5.995000000000001e-05,0.328,8.8,6.56
24226,5.9952000000000005e-05,0.32,9.6,6.3999999999999995
24227,5.9954e-05,0.32,11.2,6.3999999999999995
24228,5.995600000000001e-05,0.312,12.0,6.239999999999999
24229,5.9958000000000004e-05,0.312,14.4,6.239999999999999
24230,5.996e-05,0.296,16.0,5.919999999999999
24231,5.9962000000000006e-05,0.296,17.6,5.919999999999999
24232,5.9964000000000004e-05,0.288,20.0,5.759999999999999
24233,5.9966e-05,0.28,22.4,5.6000000000000005
24234,5.9968000000000006e-05,0.264,26.4,5.28
24235,5.9970000000000004e-05,0.256,29.6,5.12
24236,5.997200000000001e-05,0.232,33.6,4.64
24237,5.9974000000000005e-05,0.224,38.4,4.4799999999999995
24238,5.9976e-05,0.2,42.4,4.0
24239,5.997800000000001e-05,0.176,46.4,3.5199999999999996
24240,5.9980000000000005e-05,0.136,51.2,2.72
24241,5.9982e-05,0.08,55.2,1.5999999999999999
24242,5.998400000000001e-05,0.0,58.4,0.0
24243,5.9986000000000005e-05,-0.072,62.4,-1.4399999999999997
24244,5.9988e-05,-0.136,65.6,-2.72
24245,5.999000000000001e-05,-0.216,68.8,-4.319999999999999
24246,5.9992000000000004e-05,-0.28,72.0,-5.6000000000000005
24247,5.9994e-05,-0.36,74.4,-7.199999999999999
24248,5.9996000000000006e-05,-0.408,76.8,-8.159999999999998
24249,5.9998000000000004e-05,-0.48,78.4,-9.6
24250,6e-05,-0.536,80.0,-10.72
24251,6.0002000000000006e-05,-0.584,80.8,-11.679999999999998
24252,6.0004000000000004e-05,-0.616,80.8,-12.319999999999999
24253,6.000600000000001e-05,-0.672,80.0,-13.44
24254,6.0008000000000006e-05,-0.68,79.2,-13.6
24255,6.001e-05,-0.72,76.8,-14.399999999999999
24256,6.001200000000001e-05,-0.704,73.6,-14.079999999999998
24257,6.0014000000000005e-05,-0.712,68.8,-14.239999999999998
24258,6.0016e-05,-0.672,64.0,-13.44
24259,6.001800000000001e-05,-0.632,56.8,-12.639999999999999
24260,6.0020000000000005e-05,-0.576,50.4,-11.519999999999998
24261,6.0022e-05,-0.504,42.4,-10.08
24262,6.002400000000001e-05,-0.424,35.2,-8.479999999999999
24263,6.0026000000000004e-05,-0.352,29.6,-7.039999999999999
24264,6.0028e-05,-0.248,23.2,-4.96
24265,6.0030000000000006e-05,-0.176,19.2,-3.5199999999999996
24266,6.0032000000000004e-05,-0.08,16.0,-1.5999999999999999
24267,6.0034e-05,0.0,13.6,0.0
24268,6.0036000000000006e-05,0.072,10.4,1.4399999999999997
24269,6.0038000000000004e-05,0.136,9.6,2.72
24270,6.004000000000001e-05,0.184,8.0,3.6799999999999997
24271,6.0042000000000006e-05,0.24,8.0,4.8
24272,6.0044e-05,0.28,7.2,5.6000000000000005
24273,6.004600000000001e-05,0.312,6.4,6.239999999999999
24274,6.0048000000000005e-05,0.328,6.4,6.56
24275,6.005e-05,0.344,7.2,6.879999999999999
24276,6.005200000000001e-05,0.36,7.2,7.199999999999999
24277,6.0054000000000005e-05,0.368,8.8,7.359999999999999
24278,6.0056e-05,0.376,8.8,7.52
24279,6.005800000000001e-05,0.368,10.4,7.359999999999999
24280,6.0060000000000004e-05,0.36,12.0,7.199999999999999
24281,6.0062e-05,0.36,14.4,7.199999999999999
24282,6.0064000000000006e-05,0.336,17.6,6.72
24283,6.0066000000000004e-05,0.312,20.8,6.239999999999999
24284,6.0068e-05,0.272,25.6,5.44
24285,6.0070000000000006e-05,0.24,29.6,4.8
24286,6.0072000000000004e-05,0.176,35.2,3.5199999999999996
24287,6.007400000000001e-05,0.112,40.8,2.2399999999999998
24288,6.0076000000000006e-05,0.04,46.4,0.7999999999999999
24289,6.0078e-05,-0.04,52.8,-0.7999999999999999
24290,6.008000000000001e-05,-0.12,57.6,-2.4
24291,6.0082000000000005e-05,-0.208,61.6,-4.159999999999999
24292,6.0084e-05,-0.272,64.0,-5.44
24293,6.008600000000001e-05,-0.36,65.6,-7.199999999999999
24294,6.0088000000000005e-05,-0.4,65.6,-8.0
24295,6.009e-05,-0.448,64.0,-8.959999999999999
24296,6.009200000000001e-05,-0.464,60.0,-9.28
24297,6.0094000000000004e-05,-0.48,56.8,-9.6
24298,6.0096e-05,-0.464,52.0,-9.28
24299,6.0098000000000006e-05,-0.44,45.6,-8.799999999999999
24300,6.0100000000000004e-05,-0.392,40.8,-7.84
24301,6.0102e-05,-0.344,34.4,-6.879999999999999
24302,6.0104000000000006e-05,-0.272,29.6,-5.44
24303,6.0106000000000004e-05,-0.208,25.6,-4.159999999999999
24304,6.010800000000001e-05,-0.128,20.8,-2.56
24305,6.0110000000000006e-05,-0.064,18.4,-1.28
24306,6.0112e-05,0.0,15.2,0.0
24307,6.011400000000001e-05,0.064,13.6,1.28
24308,6.0116000000000005e-05,0.112,12.0,2.2399999999999998
24309,6.0118e-05,0.168,10.4,3.36
24310,6.012000000000001e-05,0.2,9.6,4.0
24311,6.0122000000000005e-05,0.24,9.6,4.8
24312,6.0124e-05,0.264,9.6,5.28
24313,6.012600000000001e-05,0.296,9.6,5.919999999999999
24314,6.0128000000000004e-05,0.304,9.6,6.079999999999999
24315,6.013e-05,0.32,9.6,6.3999999999999995
24316,6.0132000000000006e-05,0.328,11.2,6.56
24317,6.0134000000000004e-05,0.336,12.0,6.72
24318,6.0136e-05,0.32,13.6,6.3999999999999995
24319,6.0138000000000006e-05,0.32,16.0,6.3999999999999995
24320,6.0140000000000004e-05,0.304,17.6,6.079999999999999
24321,6.014200000000001e-05,0.296,20.8,5.919999999999999
24322,6.0144000000000006e-05,0.256,23.2,5.12
24323,6.0146e-05,0.224,28.0,4.4799999999999995
24324,6.014800000000001e-05,0.176,32.0,3.5199999999999996
24325,6.0150000000000005e-05,0.128,36.0,2.56
24326,6.0152e-05,0.072,41.6,1.4399999999999997
24327,6.015400000000001e-05,0.008,45.6,0.16
24328,6.0156000000000005e-05,-0.056,50.4,-1.1199999999999999
24329,6.0158e-05,-0.12,53.6,-2.4
24330,6.016000000000001e-05,-0.192,56.0,-3.84
24331,6.0162000000000004e-05,-0.248,57.6,-4.96
24332,6.0164e-05,-0.288,58.4,-5.759999999999999
24333,6.0166000000000006e-05,-0.344,57.6,-6.879999999999999
24334,6.0168000000000004e-05,-0.36,56.0,-7.199999999999999
24335,6.017e-05,-0.384,53.6,-7.68
24336,6.0172000000000006e-05,-0.376,50.4,-7.52
24337,6.0174000000000004e-05,-0.368,45.6,-7.359999999999999
24338,6.017600000000001e-05,-0.336,41.6,-6.72
24339,6.0178000000000006e-05,-0.296,37.6,-5.919999999999999
24340,6.018e-05,-0.248,32.8,-4.96
24341,6.018200000000001e-05,-0.208,28.8,-4.159999999999999
24342,6.0184000000000005e-05,-0.144,25.6,-2.8799999999999994
24343,6.0186e-05,-0.088,21.6,-1.7599999999999998
24344,6.018800000000001e-05,-0.024,19.2,-0.48
24345,6.0190000000000005e-05,0.024,17.6,0.48
24346,6.0192e-05,0.072,15.2,1.4399999999999997
24347,6.019400000000001e-05,0.112,14.4,2.2399999999999998
24348,6.0196000000000004e-05,0.152,13.6,3.0399999999999996
24349,6.0198e-05,0.192,12.0,3.84
24350,6.0200000000000006e-05,0.224,12.0,4.4799999999999995
24351,6.0202000000000004e-05,0.248,12.0,4.96
24352,6.0204e-05,0.256,12.0,5.12
24353,6.0206000000000006e-05,0.28,12.0,5.6000000000000005
24354,6.0208000000000004e-05,0.28,13.6,5.6000000000000005
24355,6.021000000000001e-05,0.288,14.4,5.759999999999999
24356,6.0212000000000006e-05,0.28,16.0,5.6000000000000005
24357,6.0214e-05,0.28,17.6,5.6000000000000005
24358,6.021600000000001e-05,0.264,19.2,5.28
24359,6.0218000000000005e-05,0.256,21.6,5.12
24360,6.022e-05,0.232,24.0,4.64
24361,6.022200000000001e-05,0.192,28.0,3.84
24362,6.0224000000000005e-05,0.152,31.2,3.0399999999999996
24363,6.0226e-05,0.112,34.4,2.2399999999999998
24364,6.022800000000001e-05,0.072,38.4,1.4399999999999997
24365,6.0230000000000004e-05,0.016,42.4,0.32
24366,6.0232e-05,-0.04,45.6,-0.7999999999999999
24367,6.0234000000000006e-05,-0.088,48.0,-1.7599999999999998
24368,6.0236000000000004e-05,-0.136,50.4,-2.72
24369,6.0238e-05,-0.192,52.0,-3.84
24370,6.0240000000000006e-05,-0.224,52.8,-4.4799999999999995
24371,6.0242000000000004e-05,-0.264,52.0,-5.28
24372,6.024400000000001e-05,-0.28,51.2,-5.6000000000000005
24373,6.0246000000000006e-05,-0.304,49.6,-6.079999999999999
24374,6.0248e-05,-0.296,46.4,-5.919999999999999
24375,6.025000000000001e-05,-0.296,44.0,-5.919999999999999
24376,6.0252000000000005e-05,-0.272,40.8,-5.44
24377,6.0254e-05,-0.256,37.6,-5.12
24378,6.025600000000001e-05,-0.216,32.8,-4.319999999999999
24379,6.0258000000000005e-05,-0.176,29.6,-3.5199999999999996
24380,6.026e-05,-0.128,27.2,-2.56
24381,6.026200000000001e-05,-0.088,24.0,-1.7599999999999998
24382,6.0264000000000004e-05,-0.04,21.6,-0.7999999999999999
24383,6.0266e-05,0.008,20.0,0.16
24384,6.0268000000000006e-05,0.056,18.4,1.1199999999999999
24385,6.0270000000000004e-05,0.096,16.8,1.92
24386,6.0272e-05,0.12,16.0,2.4
24387,6.0274000000000006e-05,0.152,15.2,3.0399999999999996
24388,6.0276000000000004e-05,0.176,15.2,3.5199999999999996
24389,6.027800000000001e-05,0.2,15.2,4.0
24390,6.0280000000000006e-05,0.224,15.2,4.4799999999999995
24391,6.0282e-05,0.232,15.2,4.64
24392,6.028400000000001e-05,0.24,16.0,4.8
24393,6.0286000000000005e-05,0.248,16.8,4.96
24394,6.0288e-05,0.24,17.6,4.8
24395,6.029000000000001e-05,0.232,19.2,4.64
24396,6.0292000000000005e-05,0.224,20.8,4.4799999999999995
24397,6.0294e-05,0.208,23.2,4.159999999999999
24398,6.029600000000001e-05,0.184,25.6,3.6799999999999997
24399,6.0298000000000004e-05,0.16,28.8,3.1999999999999997
24400,6.03e-05,0.128,31.2,2.56
24401,6.0302000000000006e-05,0.096,34.4,1.92
24402,6.0304000000000004e-05,0.056,37.6,1.1199999999999999
24403,6.0306e-05,0.008,40.0,0.16
24404,6.0308000000000006e-05,-0.032,42.4,-0.64
24405,6.0310000000000004e-05,-0.072,44.8,-1.4399999999999997
24406,6.031200000000001e-05,-0.112,46.4,-2.2399999999999998
24407,6.0314000000000006e-05,-0.16,47.2,-3.1999999999999997
24408,6.0316e-05,-0.184,47.2,-3.6799999999999997
24409,6.031800000000001e-05,-0.216,47.2,-4.319999999999999
24410,6.0320000000000005e-05,-0.232,46.4,-4.64
24411,6.0322e-05,-0.24,45.6,-4.8
24412,6.032400000000001e-05,-0.24,43.2,-4.8
24413,6.0326000000000005e-05,-0.24,40.8,-4.8
24414,6.0328e-05,-0.224,38.4,-4.4799999999999995
24415,6.033000000000001e-05,-0.208,35.2,-4.159999999999999
24416,6.0332000000000004e-05,-0.176,32.8,-3.5199999999999996
24417,6.0334e-05,-0.136,30.4,-2.72
24418,6.0336000000000006e-05,-0.104,28.0,-2.0799999999999996
24419,6.0338000000000004e-05,-0.064,25.6,-1.28
24420,6.034e-05,-0.032,23.2,-0.64
24421,6.0342000000000006e-05,0.008,21.6,0.16
24422,6.0344000000000004e-05,0.048,20.0,0.96
24423,6.034600000000001e-05,0.072,19.2,1.4399999999999997
24424,6.0348000000000006e-05,0.104,18.4,2.0799999999999996
24425,6.035e-05,0.136,17.6,2.72
24426,6.035200000000001e-05,0.152,16.8,3.0399999999999996
24427,6.0354000000000005e-05,0.168,16.8,3.36
24428,6.0356e-05,0.184,16.8,3.6799999999999997
24429,6.035800000000001e-05,0.2,17.6,4.0
24430,6.0360000000000005e-05,0.192,18.4,3.84
24431,6.0362e-05,0.2,19.2,4.0
24432,6.036400000000001e-05,0.2,20.0,4.0
24433,6.0366000000000004e-05,0.2,21.6,4.0
24434,6.0368e-05,0.176,22.4,3.5199999999999996
24435,6.0370000000000006e-05,0.16,25.6,3.1999999999999997
24436,6.0372000000000004e-05,0.144,27.2,2.8799999999999994
24437,6.0374e-05,0.128,29.6,2.56
24438,6.0376000000000006e-05,0.104,31.2,2.0799999999999996
24439,6.0378000000000004e-05,0.072,33.6,1.4399999999999997
24440,6.038000000000001e-05,0.04,36.0,0.7999999999999999
24441,6.0382000000000006e-05,0.0,39.2,0.0
24442,6.0384e-05,-0.032,40.8,-0.64
24443,6.038600000000001e-05,-0.064,42.4,-1.28
24444,6.0388000000000005e-05,-0.096,43.2,-1.92
24445,6.039e-05,-0.128,44.0,-2.56
24446,6.039200000000001e-05,-0.16,44.0,-3.1999999999999997
24447,6.0394000000000005e-05,-0.176,44.0,-3.5199999999999996
24448,6.0396e-05,-0.184,43.2,-3.6799999999999997
24449,6.039800000000001e-05,-0.2,42.4,-4.0
24450,6.0400000000000004e-05,-0.2,40.8,-4.0
24451,6.0402e-05,-0.192,38.4,-3.84
24452,6.0404000000000006e-05,-0.176,36.0,-3.5199999999999996
24453,6.0406000000000004e-05,-0.16,33.6,-3.1999999999999997
24454,6.0408e-05,-0.128,32.0,-2.56
24455,6.0410000000000006e-05,-0.112,29.6,-2.2399999999999998
24456,6.0412000000000004e-05,-0.08,28.0,-1.5999999999999999
24457,6.041400000000001e-05,-0.048,26.4,-0.96
24458,6.0416000000000006e-05,-0.016,23.2,-0.32
24459,6.0418e-05,0.008,22.4,0.16
24460,6.042000000000001e-05,0.04,21.6,0.7999999999999999
24461,6.0422000000000005e-05,0.072,20.0,1.4399999999999997
24462,6.0424e-05,0.096,19.2,1.92
24463,6.042600000000001e-05,0.112,19.2,2.2399999999999998
24464,6.0428000000000005e-05,0.128,19.2,2.56
24465,6.043e-05,0.152,19.2,3.0399999999999996
24466,6.043200000000001e-05,0.152,19.2,3.0399999999999996
24467,6.0434000000000004e-05,0.168,19.2,3.36
24468,6.0436e-05,0.168,20.0,3.36
24469,6.0438000000000006e-05,0.168,20.8,3.36
24470,6.0440000000000004e-05,0.168,21.6,3.36
24471,6.0442e-05,0.16,23.2,3.1999999999999997
24472,6.0444000000000006e-05,0.152,25.6,3.0399999999999996
24473,6.0446000000000004e-05,0.144,26.4,2.8799999999999994
24474,6.044800000000001e-05,0.112,28.0,2.2399999999999998
24475,6.0450000000000006e-05,0.096,30.4,1.92
24476,6.0452e-05,0.08,32.0,1.5999999999999999
24477,6.045400000000001e-05,0.056,33.6,1.1199999999999999
24478,6.0456000000000005e-05,0.016,35.2,0.32
24479,6.0458e-05,-0.008,37.6,-0.16
24480,6.046000000000001e-05,-0.032,39.2,-0.64
24481,6.0462000000000005e-05,-0.064,40.8,-1.28
24482,6.0464e-05,-0.08,40.8,-1.5999999999999999
24483,6.046600000000001e-05,-0.104,41.6,-2.0799999999999996
24484,6.0468000000000004e-05,-0.128,41.6,-2.56
24485,6.047e-05,-0.144,41.6,-2.8799999999999994
24486,6.0472000000000006e-05,-0.144,40.8,-2.8799999999999994
24487,6.0474000000000004e-05,-0.16,39.2,-3.1999999999999997
24488,6.0476e-05,-0.144,38.4,-2.8799999999999994
24489,6.0478000000000006e-05,-0.144,36.0,-2.8799999999999994
24490,6.0480000000000004e-05,-0.136,34.4,-2.72
24491,6.048200000000001e-05,-0.112,32.8,-2.2399999999999998
24492,6.0484000000000006e-05,-0.096,31.2,-1.92
24493,6.0486e-05,-0.08,29.6,-1.5999999999999999
24494,6.048800000000001e-05,-0.056,28.0,-1.1199999999999999
24495,6.0490000000000005e-05,-0.032,26.4,-0.64
24496,6.0492e-05,-0.008,24.0,-0.16
24497,6.049400000000001e-05,0.024,23.2,0.48
24498,6.0496000000000005e-05,0.048,22.4,0.96
24499,6.0498e-05,0.064,21.6,1.28
24500,6.050000000000001e-05,0.088,20.8,1.7599999999999998
24501,6.0502000000000005e-05,0.104,20.8,2.0799999999999996
24502,6.0504e-05,0.12,20.8,2.4
24503,6.0506000000000007e-05,0.128,20.8,2.56
24504,6.0508000000000004e-05,0.136,20.8,2.72
24505,6.051e-05,0.144,21.6,2.8799999999999994
24506,6.0512000000000006e-05,0.144,21.6,2.8799999999999994
24507,6.0514000000000004e-05,0.144,22.4,2.8799999999999994
24508,6.051600000000001e-05,0.136,23.2,2.72
24509,6.0518000000000006e-05,0.136,25.6,2.72
24510,6.052e-05,0.12,26.4,2.4
24511,6.052200000000001e-05,0.112,28.0,2.2399999999999998
24512,6.0524000000000005e-05,0.096,29.6,1.92
24513,6.0526e-05,0.08,31.2,1.5999999999999999
24514,6.052800000000001e-05,0.056,32.0,1.1199999999999999
24515,6.0530000000000005e-05,0.04,33.6,0.7999999999999999
24516,6.0532e-05,0.008,35.2,0.16
24517,6.053400000000001e-05,-0.016,36.0,-0.32
24518,6.0536000000000005e-05,-0.04,37.6,-0.7999999999999999
24519,6.0538e-05,-0.056,38.4,-1.1199999999999999
24520,6.0540000000000007e-05,-0.072,39.2,-1.4399999999999997
24521,6.0542000000000004e-05,-0.088,39.2,-1.7599999999999998
24522,6.0544e-05,-0.104,39.2,-2.0799999999999996
24523,6.0546000000000006e-05,-0.12,39.2,-2.4
24524,6.0548000000000004e-05,-0.12,38.4,-2.4
24525,6.055000000000001e-05,-0.12,37.6,-2.4
24526,6.0552000000000006e-05,-0.12,35.2,-2.4
24527,6.0554e-05,-0.112,34.4,-2.2399999999999998
24528,6.055600000000001e-05,-0.104,32.8,-2.0799999999999996
24529,6.0558000000000005e-05,-0.088,32.0,-1.7599999999999998
24530,6.056e-05,-0.072,30.4,-1.4399999999999997
24531,6.056200000000001e-05,-0.056,28.8,-1.1199999999999999
24532,6.0564000000000005e-05,-0.04,28.0,-0.7999999999999999
24533,6.0566e-05,-0.016,26.4,-0.32
24534,6.056800000000001e-05,0.0,25.6,0.0
24535,6.0570000000000005e-05,0.024,24.0,0.48
24536,6.0572e-05,0.048,23.2,0.96
24537,6.0574000000000007e-05,0.064,22.4,1.28
24538,6.0576000000000004e-05,0.072,22.4,1.4399999999999997
24539,6.0578e-05,0.088,22.4,1.7599999999999998
24540,6.0580000000000006e-05,0.104,21.6,2.0799999999999996
24541,6.0582000000000004e-05,0.112,22.4,2.2399999999999998
24542,6.058400000000001e-05,0.112,22.4,2.2399999999999998
24543,6.0586000000000006e-05,0.12,22.4,2.4
24544,6.0588e-05,0.12,23.2,2.4
24545,6.059000000000001e-05,0.12,24.0,2.4
24546,6.0592000000000005e-05,0.112,25.6,2.2399999999999998
24547,6.0594e-05,0.104,26.4,2.0799999999999996
24548,6.059600000000001e-05,0.096,28.0,1.92
