,X,CH2
849,4.0489e-05,22.4
850,4.049e-05,21.6
851,4.0491e-05,21.6
852,4.0492e-05,21.6
853,4.0493e-05,21.6
854,4.0494e-05,21.6
855,4.0495e-05,21.6
856,4.0496e-05,20.8
857,4.0497e-05,21.6
858,4.0498e-05,21.6
859,4.0499e-05,21.6
860,4.05e-05,21.6
861,4.0501e-05,22.4
862,4.0502e-05,22.4
863,4.0503e-05,22.4
864,4.0504e-05,23.2
865,4.0505e-05,23.2
866,4.0506e-05,24.0
867,4.0507e-05,24.8
868,4.0508e-05,24.8
869,4.0509e-05,25.6
870,4.051e-05,26.4
871,4.0511e-05,27.2
872,4.0512e-05,27.2
873,4.0513e-05,28.0
874,4.0514e-05,28.8
875,4.0515e-05,29.6
876,4.0516e-05,30.4
877,4.0517e-05,31.2
878,4.0518e-05,32.0
879,4.0519e-05,32.8
880,4.052e-05,33.6
881,4.0521e-05,34.4
882,4.0522e-05,35.2
883,4.0523e-05,35.2
884,4.0524e-05,36.0
885,4.0525e-05,36.8
886,4.0526e-05,36.8
887,4.0527e-05,37.6
888,4.0528e-05,38.4
889,4.0529e-05,38.4
890,4.053e-05,38.4
891,4.0531e-05,38.4
892,4.0532e-05,39.2
893,4.0533e-05,39.2
894,4.0534e-05,39.2
895,4.0535e-05,39.2
896,4.0536e-05,38.4
897,4.0537e-05,38.4
898,4.0538e-05,38.4
899,4.0539e-05,37.6
900,4.054e-05,37.6
901,4.0541e-05,36.8
902,4.0542e-05,36.8
903,4.0543e-05,36.0
904,4.0544e-05,35.2
905,4.0545e-05,34.4
906,4.0546e-05,33.6
907,4.0547e-05,32.8
908,4.0548e-05,32.8
909,4.0549e-05,32.0
910,4.055e-05,31.2
911,4.0551e-05,30.4
912,4.0552e-05,29.6
913,4.0553e-05,28.8
914,4.0554e-05,28.8
915,4.0555e-05,28.0
916,4.0556e-05,27.2
917,4.0557e-05,26.4
918,4.0558e-05,26.4
919,4.0559e-05,25.6
920,4.056e-05,24.8
921,4.0561e-05,24.8
922,4.0562e-05,24.0
923,4.0563e-05,24.0
924,4.0564e-05,23.2
925,4.0565e-05,23.2
926,4.0566e-05,23.2
927,4.0567e-05,23.2
928,4.0568e-05,22.4
929,4.0569e-05,23.2
930,4.057e-05,22.4
931,4.0571e-05,22.4
932,4.0572e-05,22.4
933,4.0573e-05,23.2
934,4.0574e-05,23.2
935,4.0575e-05,23.2
936,4.0576e-05,23.2
937,4.0577e-05,23.2
938,4.0578e-05,24.0
939,4.0579e-05,24.0
940,4.058e-05,24.8
941,4.0581e-05,24.8
942,4.0582e-05,25.6
943,4.0583e-05,25.6
944,4.0584e-05,26.4
945,4.0585e-05,26.4
946,4.0586e-05,27.2
947,4.0587e-05,28.0
948,4.0588e-05,28.0
949,4.0589e-05,28.8
950,4.059e-05,29.6
951,4.0591e-05,30.4
952,4.0592e-05,31.2
953,4.0593e-05,31.2
954,4.0594e-05,32.0
955,4.0595e-05,32.8
956,4.0596e-05,33.6
957,4.0597e-05,33.6
958,4.0598e-05,34.4
959,4.0599e-05,35.2
960,4.06e-05,35.2
961,4.0601e-05,36.0
962,4.0602e-05,36.0
963,4.0603e-05,36.0
964,4.0604e-05,36.8
965,4.0605e-05,36.8
966,4.0606e-05,36.8
967,4.0607e-05,36.8
968,4.0608e-05,37.6
969,4.0609e-05,37.6
970,4.061e-05,36.8
971,4.0611e-05,36.8
972,4.0612e-05,36.8
973,4.0613e-05,36.8
974,4.0614e-05,36.8
975,4.0615e-05,36.0
976,4.0616e-05,36.0
977,4.0617e-05,35.2
978,4.0618e-05,35.2
979,4.0619e-05,34.4
980,4.062e-05,33.6
981,4.0621e-05,33.6
982,4.0622e-05,32.8
983,4.0623e-05,32.0
984,4.0624e-05,32.0
985,4.0625e-05,31.2
986,4.0626e-05,30.4
987,4.0627e-05,29.6
988,4.0628e-05,29.6
989,4.0629e-05,28.8
990,4.063e-05,28.8
991,4.0631e-05,28.0
992,4.0632e-05,27.2
