,X,CH1,CH2
355,1.221e-05,-0.008,11.2
356,1.2212e-05,-0.008,11.2
357,1.2214e-05,-0.016,11.2
358,1.2216e-05,-0.016,10.4
359,1.2218e-05,-0.008,10.4
360,1.222e-05,-0.008,11.2
361,1.2222e-05,-0.008,11.2
362,1.2224e-05,-0.016,10.4
363,1.2226e-05,-0.016,10.4
364,1.2228e-05,-0.008,11.2
365,1.223e-05,-0.008,11.2
366,1.2232e-05,-0.008,10.4
367,1.2234e-05,-0.016,10.4
368,1.2236e-05,-0.016,11.2
369,1.2238e-05,-0.008,10.4
370,1.224e-05,-0.008,10.4
371,1.2242e-05,-0.008,10.4
372,1.2244e-05,-0.016,10.4
373,1.2246e-05,-0.008,11.2
374,1.2248e-05,-0.008,10.4
375,1.225e-05,-0.008,10.4
376,1.2252e-05,-0.008,11.2
377,1.2254e-05,-0.008,10.4
378,1.2256e-05,-0.016,10.4
379,1.2258e-05,-0.008,11.2
380,1.226e-05,-0.008,10.4
381,1.2262e-05,-0.008,11.2
382,1.2264e-05,-0.016,10.4
383,1.2266e-05,-0.008,11.2
384,1.2268e-05,-0.008,11.2
385,1.227e-05,-0.008,11.2
386,1.2272e-05,-0.016,10.4
387,1.2274e-05,-0.016,11.2
388,1.2276e-05,-0.008,11.2
389,1.2278e-05,-0.008,11.2
390,1.228e-05,-0.008,11.2
391,1.2282e-05,-0.016,11.2
392,1.2284e-05,-0.008,11.2
393,1.2286e-05,-0.008,11.2
394,1.2288e-05,-0.008,11.2
395,1.229e-05,-0.008,11.2
396,1.2292e-05,-0.008,11.2
397,1.2294e-05,-0.008,11.2
398,1.2296e-05,-0.008,11.2
399,1.2298e-05,-0.008,11.2
400,1.23e-05,-0.008,11.2
401,1.2302e-05,-0.008,11.2
402,1.2304e-05,-0.016,11.2
403,1.2306e-05,-0.008,11.2
404,1.2308e-05,-0.008,11.2
405,1.231e-05,-0.008,11.2
406,1.2312e-05,-0.016,11.2
407,1.2314e-05,-0.016,11.2
408,1.2316e-05,-0.008,11.2
409,1.2318e-05,-0.008,12.0
410,1.232e-05,-0.008,11.2
411,1.2322e-05,-0.016,11.2
412,1.2324e-05,-0.008,12.0
413,1.2326e-05,-0.008,12.0
414,1.2328e-05,-0.008,12.0
415,1.233e-05,-0.008,12.0
416,1.2332e-05,-0.008,12.0
417,1.2334e-05,-0.008,12.0
418,1.2336e-05,-0.008,12.0
419,1.2338e-05,-0.008,12.0
420,1.234e-05,-0.008,12.0
421,1.2342e-05,-0.008,12.0
422,1.2344e-05,-0.008,12.0
423,1.2346e-05,-0.008,12.0
424,1.2348e-05,-0.008,12.0
425,1.235e-05,-0.008,12.0
426,1.2352e-05,-0.016,12.0
427,1.2354e-05,-0.008,12.0
428,1.2356e-05,-0.008,13.6
429,1.2358e-05,-0.008,13.6
430,1.236e-05,-0.008,12.0
431,1.2362e-05,-0.016,13.6
432,1.2364e-05,-0.008,13.6
433,1.2366e-05,-0.008,13.6
434,1.2368e-05,-0.008,13.6
435,1.237e-05,-0.016,13.6
436,1.2372e-05,-0.008,13.6
437,1.2374e-05,-0.008,13.6
438,1.2376e-05,-0.008,13.6
439,1.2378e-05,-0.008,13.6
440,1.238e-05,-0.008,13.6
441,1.2382e-05,-0.008,14.4
442,1.2384e-05,-0.008,13.6
443,1.2386e-05,-0.008,14.4
444,1.2388e-05,-0.008,14.4
445,1.239e-05,-0.008,14.4
446,1.2392e-05,-0.016,14.4
447,1.2394e-05,-0.008,14.4
448,1.2396e-05,-0.008,14.4
449,1.2398e-05,-0.008,14.4
450,1.24e-05,-0.008,14.4
451,1.2402000000000001e-05,-0.016,14.4
452,1.2404e-05,-0.008,15.2
453,1.2406e-05,-0.008,15.2
454,1.2408e-05,-0.008,15.2
455,1.241e-05,-0.008,15.2
456,1.2412e-05,-0.008,15.2
457,1.2414e-05,-0.008,15.2
458,1.2416e-05,-0.008,15.2
459,1.2418e-05,-0.008,15.2
460,1.242e-05,-0.008,15.2
461,1.2422e-05,-0.008,16.0
462,1.2424e-05,-0.008,15.2
463,1.2426e-05,-0.008,16.0
464,1.2428e-05,-0.008,16.0
465,1.243e-05,-0.008,16.0
466,1.2432e-05,-0.016,16.0
467,1.2434e-05,-0.008,16.0
468,1.2436000000000001e-05,-0.008,16.0
469,1.2438e-05,-0.008,16.0
470,1.244e-05,-0.008,16.0
471,1.2442e-05,-0.008,16.8
472,1.2444e-05,-0.008,16.8
473,1.2446e-05,-0.008,16.8
474,1.2448e-05,-0.008,16.8
475,1.245e-05,-0.008,16.8
476,1.2452e-05,-0.008,16.8
477,1.2454e-05,-0.008,16.8
478,1.2456e-05,-0.008,16.8
479,1.2458e-05,-0.016,17.6
480,1.246e-05,-0.008,17.6
481,1.2462e-05,-0.008,17.6
482,1.2464e-05,-0.008,17.6
483,1.2466e-05,-0.008,17.6
484,1.2468e-05,-0.008,17.6
485,1.2470000000000001e-05,-0.008,17.6
486,1.2472e-05,-0.008,17.6
487,1.2474e-05,-0.008,17.6
488,1.2476e-05,-0.008,17.6
489,1.2478e-05,-0.016,18.4
490,1.248e-05,-0.008,18.4
491,1.2482e-05,-0.008,18.4
492,1.2484e-05,-0.008,18.4
493,1.2486e-05,-0.008,18.4
494,1.2488e-05,-0.008,18.4
495,1.249e-05,-0.008,18.4
496,1.2492e-05,-0.008,18.4
497,1.2494e-05,-0.008,19.2
498,1.2496e-05,-0.008,18.4
499,1.2498e-05,-0.008,19.2
500,1.25e-05,-0.008,19.2
501,1.2502e-05,-0.008,19.2
502,1.2504000000000001e-05,-0.008,19.2
503,1.2506e-05,-0.008,19.2
504,1.2508e-05,-0.008,19.2
505,1.251e-05,-0.008,19.2
506,1.2512e-05,-0.008,19.2
507,1.2514e-05,-0.008,20.0
508,1.2516e-05,-0.008,20.0
509,1.2518e-05,-0.008,20.0
510,1.252e-05,-0.008,20.0
511,1.2522e-05,-0.008,20.0
512,1.2524e-05,-0.008,20.0
513,1.2526e-05,-0.008,20.0
514,1.2528e-05,-0.016,20.0
515,1.253e-05,-0.008,20.0
516,1.2532e-05,-0.008,20.8
517,1.2534e-05,-0.008,20.8
518,1.2536e-05,-0.008,20.8
519,1.2538000000000001e-05,-0.008,20.8
520,1.254e-05,-0.008,20.8
521,1.2542e-05,-0.008,20.8
522,1.2544e-05,-0.008,20.8
523,1.2546e-05,-0.008,20.8
524,1.2547999999999999e-05,-0.008,20.8
525,1.255e-05,-0.008,21.6
526,1.2552e-05,-0.008,21.6
527,1.2554e-05,-0.008,21.6
528,1.2556e-05,-0.008,21.6
529,1.2558e-05,-0.008,21.6
530,1.256e-05,-0.008,21.6
531,1.2562e-05,-0.008,21.6
532,1.2564e-05,-0.008,21.6
533,1.2566e-05,-0.008,21.6
534,1.2568e-05,-0.008,21.6
535,1.257e-05,-0.008,21.6
536,1.2572000000000001e-05,-0.008,22.4
537,1.2574e-05,-0.008,22.4
538,1.2576e-05,-0.016,21.6
539,1.2578e-05,-0.008,22.4
540,1.258e-05,-0.008,22.4
541,1.2581999999999999e-05,-0.008,22.4
542,1.2584e-05,-0.008,22.4
543,1.2586e-05,-0.016,22.4
544,1.2588e-05,-0.008,22.4
545,1.259e-05,-0.008,22.4
546,1.2592e-05,-0.016,22.4
547,1.2594e-05,-0.008,22.4
548,1.2596e-05,-0.008,22.4
549,1.2598e-05,-0.008,22.4
550,1.26e-05,-0.008,22.4
551,1.2602e-05,-0.016,23.2
552,1.2604e-05,-0.008,23.2
553,1.2606000000000001e-05,-0.008,23.2
554,1.2608e-05,-0.008,23.2
555,1.261e-05,-0.016,23.2
556,1.2612e-05,-0.008,23.2
557,1.2614e-05,-0.008,23.2
558,1.2615999999999999e-05,-0.008,23.2
559,1.2618e-05,-0.008,23.2
560,1.262e-05,-0.008,23.2
561,1.2622e-05,-0.008,23.2
562,1.2624e-05,-0.016,23.2
563,1.2626e-05,-0.016,23.2
564,1.2628e-05,-0.008,23.2
565,1.263e-05,-0.008,23.2
566,1.2632e-05,-0.016,23.2
567,1.2634e-05,-0.016,23.2
568,1.2636e-05,-0.008,23.2
569,1.2638e-05,-0.008,24.0
570,1.2640000000000001e-05,-0.016,23.2
571,1.2642e-05,-0.016,24.0
572,1.2644e-05,-0.016,23.2
573,1.2646e-05,-0.016,24.0
574,1.2648e-05,-0.008,24.0
575,1.265e-05,-0.008,24.0
576,1.2652e-05,-0.008,24.0
577,1.2654e-05,-0.016,24.0
578,1.2656e-05,-0.016,24.0
579,1.2658e-05,-0.008,24.0
580,1.266e-05,-0.008,24.0
581,1.2662e-05,-0.016,24.0
582,1.2664e-05,-0.016,24.0
583,1.2666e-05,-0.016,24.0
584,1.2668e-05,-0.008,24.0
585,1.267e-05,-0.008,24.0
586,1.2672e-05,-0.016,24.0
587,1.2674000000000001e-05,-0.016,24.0
588,1.2676e-05,-0.016,24.0
589,1.2678e-05,-0.008,24.0
590,1.268e-05,-0.016,24.0
591,1.2682e-05,-0.016,24.0
592,1.2684e-05,-0.016,24.0
593,1.2686e-05,-0.016,24.0
594,1.2688e-05,-0.016,23.2
595,1.269e-05,-0.016,24.0
596,1.2692e-05,-0.016,24.0
597,1.2694e-05,-0.016,24.0
598,1.2696e-05,-0.016,23.2
599,1.2698e-05,-0.016,24.0
600,1.27e-05,-0.016,24.0
601,1.2702e-05,-0.016,24.0
602,1.2704e-05,-0.016,23.2
603,1.2706e-05,-0.016,23.2
604,1.2708000000000001e-05,-0.008,23.2
605,1.271e-05,-0.016,23.2
606,1.2712e-05,-0.016,23.2
607,1.2714e-05,-0.016,23.2
608,1.2716e-05,-0.008,23.2
609,1.2718e-05,-0.008,23.2
610,1.272e-05,-0.016,23.2
611,1.2722e-05,-0.016,23.2
612,1.2724e-05,-0.016,23.2
613,1.2726e-05,-0.008,23.2
614,1.2728e-05,-0.008,23.2
615,1.273e-05,-0.016,23.2
616,1.2732e-05,-0.016,23.2
617,1.2734e-05,-0.016,23.2
618,1.2736e-05,-0.016,23.2
619,1.2738e-05,-0.016,23.2
620,1.274e-05,-0.008,23.2
621,1.2742000000000001e-05,-0.016,23.2
622,1.2744e-05,-0.016,22.4
623,1.2746e-05,-0.016,22.4
624,1.2748e-05,-0.016,22.4
625,1.275e-05,-0.016,22.4
626,1.2752e-05,-0.016,22.4
627,1.2754e-05,-0.016,22.4
628,1.2756e-05,-0.016,22.4
629,1.2758e-05,-0.008,22.4
630,1.276e-05,-0.016,22.4
631,1.2762e-05,-0.016,22.4
632,1.2764e-05,-0.016,22.4
633,1.2766e-05,-0.016,22.4
634,1.2768e-05,-0.016,22.4
635,1.277e-05,-0.016,22.4
636,1.2772e-05,-0.016,21.6
637,1.2774e-05,-0.016,21.6
638,1.2776000000000001e-05,-0.016,21.6
639,1.2778e-05,-0.016,21.6
640,1.278e-05,-0.016,21.6
641,1.2782e-05,-0.008,21.6
642,1.2784e-05,-0.016,21.6
643,1.2786e-05,-0.016,21.6
644,1.2788e-05,-0.016,21.6
645,1.279e-05,-0.008,21.6
646,1.2792e-05,-0.016,20.8
647,1.2794e-05,-0.016,21.6
648,1.2796e-05,-0.016,20.8
649,1.2798e-05,-0.016,20.8
650,1.28e-05,-0.016,20.8
651,1.2802e-05,-0.016,20.8
652,1.2804e-05,-0.008,20.8
653,1.2806e-05,-0.008,20.8
654,1.2808e-05,-0.016,20.8
655,1.2810000000000001e-05,-0.016,20.8
656,1.2812e-05,-0.016,20.8
657,1.2814e-05,-0.008,20.8
658,1.2816e-05,-0.016,20.0
659,1.2818e-05,-0.016,20.0
660,1.282e-05,-0.016,20.0
661,1.2822e-05,-0.016,20.0
662,1.2824e-05,-0.008,20.0
663,1.2826e-05,-0.016,20.0
664,1.2828e-05,-0.016,20.0
665,1.283e-05,-0.016,20.0
666,1.2832e-05,-0.016,19.2
667,1.2834e-05,-0.016,19.2
668,1.2836e-05,-0.016,19.2
669,1.2838e-05,-0.016,19.2
670,1.284e-05,-0.016,19.2
671,1.2842e-05,-0.016,19.2
672,1.2844000000000001e-05,-0.008,19.2
673,1.2846e-05,-0.016,19.2
674,1.2848e-05,-0.016,19.2
675,1.285e-05,-0.016,19.2
676,1.2852e-05,-0.016,18.4
677,1.2854e-05,-0.016,19.2
678,1.2856e-05,-0.016,18.4
679,1.2858e-05,-0.016,18.4
680,1.286e-05,-0.016,18.4
681,1.2862e-05,-0.016,18.4
682,1.2864e-05,-0.016,18.4
683,1.2866e-05,-0.016,18.4
684,1.2868e-05,-0.016,17.6
685,1.287e-05,-0.016,17.6
686,1.2872e-05,-0.016,17.6
687,1.2874e-05,-0.016,17.6
